Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_DgmoInf	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LM	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_ECU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.093788	0.16753	0.12285	0.12355	0.26938	0.37379	0.1453	0.20781	0.50433	0.34962	0.35446	0.13362	0.094221	0.28816	0.48447	0.40792	0.44367	0.3233	0.15326	0.16707	0.27552	0.098581	0.031337	0.29288	0.013913	0.089001	0.086373	0.37936	0.070899	0.066056	0.24641	0.15186	0.32406	0.071131	0.35401	0.29579	0.012443	0.010097	0.21238	0.38038	0.20569	0.26152	0.17689	0.20215	0.20922	0.32441	0.21205	0.26739	0.24441	0.36797	0.67491	0.24783	0.45518	0.70319	0.53105	0.092218	0.28424	0.18064	0.24393	0.13977	0.15495	0.44482	0.4357	0.21633	0.29651	0.28898	0.16619	0.85112	0.45347	0.84139	0.60689	0.32368	0.58519	0.93874	0.90078	0.88788	0.8206	0.82851	0.91962	0.80766	0.41311	0.92456	0.85822	0.84797	0.8894	0.88687	0.68279	0.82062	0.46943	0.89742	0.90923	0.69031	0.9449	0.89723	0.9216	1	0.43765	0.61888	0.34806	0.32343	0.71594	0.62234	0.52704	0.43332	0.58537	0.67496	0.50086	0.42332	0.6966	0.62138	0.45832	0.38839	0.74804	0.43189	0.25016	0.089493	0.11276	0.033193	0.043614	0.077206	0.11424	0.12137	0.13725	0.00093697	0.0012139	0.10899	0.15168	0.24519	0.32796	0.27774	0.26552	0.37734	0.30721	0.2731	0.34396	0.029907	0.035247	0.26252	0.32451	0.0010957	0.0014685	0.0099058	0.20564
0.12944	0.21506	0.18211	0.18945	0.32318	0.45878	0.19537	0.22666	0.86781	0.73398	0.72389	0.36633	0.26252	0.60347	0.88513	0.80218	0.82895	0.70562	0.39488	0.41671	0.58985	0.30975	0.11383	0.75327	0.053027	0.29228	0.27914	0.81991	0.23137	0.22302	0.61143	0.44508	0.71791	0.24114	0.68116	0.57197	0.049152	0.040958	0.41835	0.80851	0.42706	0.49737	0.23097	0.26753	0.24785	0.3727	0.28558	0.33175	0.3208	0.39607	0.77266	0.021426	0.11272	0.50687	0.35218	0.30807	0.72521	0.46883	0.59925	0.41484	0.43743	0.67227	0.70175	0.59826	0.73011	0.67198	0.45742	0.72059	0.8975	0.71999	0.84768	0.65978	0.25644	0.64076	0.57326	0.52937	0.60671	0.77667	0.56441	0.61916	0.85519	0.48842	0.68412	0.67456	0.5593	0.59515	0.61362	0.57518	0.85288	0.63776	0.61835	0.7504	0.58996	0.65942	0.51498	0.43765	1	0.43354	0.70354	0.69854	0.55806	0.32911	0.61869	0.26414	0.33064	0.51719	0.25671	0.90299	0.47651	0.34476	0.76287	0.23842	0.52763	0.33393	0.083382	0.046368	0.061895	0.011962	0.016485	0.025678	0.040738	0.068561	0.09352	0.00012305	0.00019175	0.063997	0.097046	0.22742	0.30361	0.33445	0.1913	0.25998	0.10966	0.24617	0.3196	0.010809	0.014051	0.24187	0.30193	0.00013295	0.00023144	0.00043931	0.10583
0.17839	0.33912	0.24387	0.24951	0.50631	0.60917	0.30568	0.41924	0.55049	0.46214	0.44133	0.22843	0.1775	0.34412	0.5747	0.51906	0.56405	0.40142	0.24334	0.29606	0.502	0.14506	0.050116	0.43011	0.025389	0.12964	0.1324	0.55571	0.11524	0.096118	0.36027	0.19624	0.45461	0.11125	0.51555	0.46252	0.025412	0.021234	0.28763	0.49522	0.47562	0.58728	0.3699	0.43701	0.39247	0.6022	0.45159	0.58977	0.52651	0.78426	0.49552	0.10093	0.25063	0.45385	0.35213	0.27408	0.48955	0.39062	0.48275	0.37297	0.34169	0.59495	0.64729	0.39175	0.46345	0.53066	0.36427	0.65868	0.45051	0.65385	0.47949	0.53094	0.61229	0.6214	0.50878	0.5219	0.51872	0.66975	0.5011	0.50471	0.27746	0.50087	0.53837	0.54207	0.50309	0.51134	0.46061	0.55776	0.30265	0.54783	0.74017	0.74868	0.69826	0.70943	0.68028	0.61888	0.43354	1	0.31931	0.30506	0.84579	0.83662	0.90981	0.9032	0.8328	0.81344	0.86786	0.42402	0.87283	0.85823	0.39567	0.735	0.9028	0.77194	0.51666	0.33002	0.37592	0.16989	0.20016	0.23507	0.31391	0.36097	0.40997	0.0092073	0.011846	0.3357	0.4312	0.48205	0.57625	0.47431	0.52656	0.64356	0.61224	0.52756	0.59708	0.15453	0.17297	0.49208	0.57078	0.010103	0.013722	0.022598	0.46629
0.10033	0.17738	0.13513	0.13173	0.25448	0.41089	0.15	0.17449	0.64597	0.52732	0.60215	0.16066	0.096062	0.31974	0.58872	0.45622	0.50083	0.35292	0.20436	0.17563	0.4014	0.17573	0.046257	0.49746	0.016939	0.11462	0.082879	0.57174	0.061247	0.095464	0.44583	0.26033	0.60552	0.091983	0.32926	0.24101	0.0087781	0.0070389	0.32963	0.52277	0.33257	0.38388	0.17002	0.16933	0.21059	0.2988	0.18376	0.18429	0.19248	0.20346	0.60169	0.010742	0.051483	0.29953	0.24131	0.15582	0.43691	0.18909	0.32278	0.25655	0.17681	0.77466	0.66554	0.30191	0.51634	0.3423	0.17839	0.5203	0.8387	0.52968	0.49618	0.46637	0.11941	0.50352	0.37114	0.32661	0.42113	0.58673	0.39522	0.38866	0.72628	0.30584	0.46136	0.44997	0.34268	0.41896	0.40329	0.32697	0.67593	0.52237	0.43235	0.42982	0.50054	0.5745	0.38095	0.34806	0.70354	0.31931	1	0.73561	0.54359	0.32368	0.43816	0.17609	0.31034	0.5571	0.21071	0.74702	0.44161	0.31171	0.97294	0.18907	0.47986	0.2776	0.061281	0.044706	0.08222	0.010448	0.022658	0.020287	0.043556	0.05804	0.10435	0.00011337	0.00026482	0.051092	0.1105	0.17939	0.32816	0.57619	0.14434	0.27761	0.13329	0.20052	0.3397	0.0093184	0.01841	0.19535	0.31793	0.00013336	0.0003378	0.00038583	0.084516
0.04834	0.10216	0.076428	0.081826	0.1976	0.33816	0.088639	0.11705	0.66858	0.75069	0.76137	0.19487	0.096246	0.62327	0.58223	0.4752	0.47786	0.47649	0.20904	0.16847	0.36893	0.19753	0.059225	0.57558	0.018378	0.20206	0.15269	0.51497	0.11767	0.18306	0.35691	0.44972	0.43003	0.16333	0.42814	0.33221	0.017377	0.014095	0.35954	0.46293	0.30234	0.33075	0.14379	0.16043	0.1511	0.32187	0.16378	0.19545	0.20257	0.22748	0.68194	0.013772	0.067391	0.38587	0.32379	0.16351	0.54731	0.22287	0.34549	0.27789	0.24575	0.55638	0.48492	0.48035	0.69191	0.43858	0.2772	0.5508	0.72688	0.56537	0.57249	0.30314	0.099253	0.46221	0.39458	0.37583	0.43593	0.51649	0.38647	0.47326	0.78462	0.31839	0.49203	0.51346	0.37276	0.44291	0.5182	0.40337	0.61581	0.5416	0.39104	0.42868	0.41597	0.49656	0.30161	0.32343	0.69854	0.30506	0.73561	1	0.40587	0.22746	0.40946	0.15034	0.19813	0.39779	0.14989	0.73448	0.31561	0.2094	0.73248	0.10545	0.39261	0.16751	0.033953	0.058346	0.092049	0.014441	0.023656	0.026359	0.051227	0.074447	0.12451	0.00015583	0.00029349	0.065444	0.1351	0.2418	0.40521	0.40928	0.21213	0.31778	0.087278	0.28324	0.42909	0.013698	0.021487	0.29214	0.38557	0.00015918	0.00035465	0.00038497	0.12068
0.20697	0.35096	0.26391	0.25824	0.48537	0.63105	0.30758	0.39208	0.63019	0.46131	0.47298	0.21826	0.16711	0.30083	0.63339	0.53301	0.59038	0.38208	0.25929	0.28695	0.52455	0.16549	0.052735	0.45343	0.02597	0.11886	0.10955	0.60485	0.089633	0.08854	0.43483	0.199	0.57284	0.09933	0.46229	0.38463	0.017996	0.0148	0.3224	0.57876	0.46832	0.57999	0.33166	0.36244	0.39475	0.51441	0.38562	0.44219	0.41471	0.55968	0.58855	0.067002	0.17886	0.43969	0.31429	0.25375	0.49458	0.34226	0.47562	0.36031	0.28663	0.81365	0.83713	0.35151	0.4888	0.48698	0.28807	0.73451	0.65953	0.72605	0.54511	0.63602	0.50015	0.76496	0.5901	0.56403	0.59972	0.80888	0.61354	0.5486	0.41828	0.56629	0.63953	0.61315	0.56954	0.6075	0.49506	0.54722	0.47715	0.69335	0.82513	0.74381	0.84613	0.84734	0.79372	0.71594	0.55806	0.84579	0.54359	0.40587	1	0.84284	0.83942	0.67534	0.89403	0.94298	0.76772	0.58872	0.98265	0.90321	0.64901	0.69109	0.97124	0.78443	0.41801	0.19045	0.2505	0.07559	0.10844	0.11419	0.17539	0.21738	0.2681	0.0025371	0.0038017	0.19954	0.28373	0.36937	0.49441	0.60233	0.36475	0.53779	0.52375	0.39669	0.51196	0.06723	0.088435	0.37347	0.49168	0.0029999	0.0045734	0.0084754	0.28606
0.12217	0.24296	0.15689	0.15381	0.34771	0.44524	0.20733	0.29863	0.39512	0.3037	0.3227	0.10723	0.081107	0.1963	0.41333	0.35216	0.40595	0.24583	0.12445	0.15638	0.33263	0.069683	0.019433	0.26262	0.0089356	0.059656	0.060623	0.4378	0.050588	0.043043	0.24868	0.10624	0.36627	0.04911	0.35567	0.31054	0.0078373	0.0063001	0.16534	0.37687	0.30638	0.42161	0.21164	0.2409	0.25272	0.38121	0.25933	0.33872	0.29513	0.49437	0.38792	0.097715	0.18509	0.32391	0.24783	0.146	0.3039	0.21186	0.28461	0.22982	0.17121	0.6187	0.59068	0.21813	0.30192	0.32459	0.18901	0.53574	0.36183	0.53213	0.33101	0.47167	0.4794	0.5899	0.4355	0.42268	0.40456	0.59725	0.45332	0.38104	0.20968	0.45406	0.44735	0.45942	0.44344	0.4284	0.31556	0.43008	0.23666	0.49541	0.64836	0.56277	0.70165	0.68835	0.72114	0.62234	0.32911	0.83662	0.32368	0.22746	0.84284	1	0.73774	0.80071	0.8751	0.9124	0.79514	0.30311	0.8833	0.91456	0.40324	0.75892	0.91053	0.6959	0.51454	0.20107	0.28662	0.10097	0.16133	0.1308	0.21036	0.19754	0.25843	0.0057285	0.0090093	0.17458	0.28289	0.25049	0.3802	0.57468	0.28231	0.4565	0.77631	0.29042	0.39677	0.088566	0.12528	0.25837	0.36795	0.0068929	0.011371	0.018336	0.26356
0.20913	0.38041	0.28694	0.29711	0.55317	0.67169	0.34714	0.44622	0.70158	0.61782	0.593	0.33849	0.26567	0.45997	0.75173	0.70238	0.74689	0.56494	0.35498	0.42956	0.68481	0.22706	0.083779	0.6139	0.043229	0.21258	0.21893	0.77482	0.19113	0.15868	0.52895	0.3039	0.6421	0.18387	0.6955	0.62704	0.044382	0.03727	0.37592	0.7091	0.61985	0.75584	0.40021	0.47565	0.4167	0.62612	0.49811	0.63348	0.5739	0.81095	0.56266	0.048869	0.16691	0.4359	0.31504	0.4235	0.70206	0.5661	0.68012	0.56022	0.50431	0.74419	0.8156	0.57465	0.65526	0.7375	0.53344	0.67384	0.6057	0.66933	0.58164	0.74313	0.49803	0.61173	0.48924	0.48583	0.51031	0.72036	0.47834	0.50286	0.3871	0.45747	0.5536	0.55365	0.48514	0.49463	0.47351	0.53705	0.41044	0.54036	0.71477	0.8285	0.66259	0.70077	0.63548	0.52704	0.61869	0.90981	0.43816	0.40946	0.83942	0.73774	1	0.7836	0.73831	0.80868	0.71454	0.5821	0.83004	0.76229	0.5158	0.66372	0.86605	0.73773	0.37275	0.23264	0.27756	0.10238	0.12661	0.13981	0.19508	0.26291	0.31933	0.0036679	0.00507	0.24647	0.33135	0.43088	0.52867	0.53071	0.43182	0.54301	0.45297	0.47175	0.55187	0.09262	0.10893	0.43881	0.52462	0.0039911	0.0059422	0.0069781	0.33537
0.15199	0.29116	0.2025	0.20523	0.40672	0.4501	0.26393	0.36783	0.34053	0.27548	0.25992	0.15372	0.13481	0.19766	0.37948	0.35454	0.39462	0.25788	0.16136	0.22736	0.37334	0.082707	0.02913	0.26486	0.016558	0.077156	0.089083	0.39869	0.080252	0.053479	0.23772	0.1057	0.31135	0.066769	0.38206	0.36201	0.01836	0.015364	0.16488	0.34818	0.36699	0.48327	0.28439	0.34825	0.30303	0.44001	0.36672	0.50121	0.42484	0.71955	0.27988	0.082093	0.18113	0.27019	0.19821	0.23311	0.3416	0.32842	0.37417	0.30482	0.2678	0.43836	0.50024	0.26977	0.29883	0.40742	0.28978	0.42289	0.26598	0.41565	0.28509	0.44871	0.58461	0.41099	0.32006	0.33005	0.31122	0.45462	0.31546	0.30106	0.13466	0.3329	0.33089	0.33833	0.32828	0.30857	0.25765	0.36353	0.15744	0.33207	0.53761	0.56158	0.49521	0.48822	0.52998	0.43332	0.26414	0.9032	0.17609	0.15034	0.67534	0.80071	0.7836	1	0.79853	0.66278	0.88351	0.2405	0.75092	0.82518	0.22743	0.83454	0.7457	0.75956	0.67529	0.3186	0.35087	0.1997	0.22683	0.22694	0.28783	0.31303	0.33998	0.016033	0.019509	0.29365	0.35638	0.3312	0.38225	0.36296	0.38386	0.4623	0.69894	0.36224	0.39736	0.17814	0.1895	0.32671	0.37859	0.017916	0.02299	0.031712	0.37769
0.23482	0.37739	0.28229	0.26976	0.46977	0.54746	0.3337	0.42291	0.40867	0.26844	0.27344	0.15863	0.13975	0.16128	0.42913	0.36768	0.41802	0.23874	0.19253	0.23562	0.41144	0.10711	0.035413	0.28456	0.020356	0.069157	0.067728	0.42138	0.056825	0.048721	0.30876	0.10452	0.41354	0.058917	0.31587	0.26986	0.012985	0.010771	0.21528	0.40748	0.39395	0.50155	0.32177	0.35057	0.39184	0.43947	0.37612	0.42698	0.38844	0.54883	0.3573	0.072159	0.16002	0.29391	0.20293	0.21645	0.33321	0.27971	0.37242	0.28667	0.21713	0.61149	0.67056	0.22426	0.30305	0.35362	0.21006	0.51853	0.40922	0.50681	0.34059	0.53184	0.56897	0.56506	0.41708	0.4042	0.41924	0.59418	0.43892	0.36416	0.2093	0.42221	0.43434	0.40692	0.40436	0.41914	0.3132	0.38538	0.26582	0.46959	0.67746	0.58669	0.67702	0.64481	0.68404	0.58537	0.33064	0.8328	0.31034	0.19813	0.89403	0.8751	0.73831	0.79853	1	0.8301	0.93054	0.35263	0.95609	0.99134	0.3914	0.89319	0.87462	0.90705	0.68704	0.23312	0.28394	0.11415	0.15318	0.15223	0.21351	0.24881	0.27697	0.0062651	0.0086341	0.2327	0.2893	0.31943	0.39009	0.47242	0.33181	0.47322	0.68531	0.33278	0.40034	0.099866	0.1222	0.30467	0.3937	0.0076795	0.010288	0.019816	0.29768
0.15728	0.29754	0.2035	0.19942	0.42275	0.57079	0.25451	0.34228	0.58653	0.454	0.49107	0.16042	0.1147	0.2886	0.5894	0.49125	0.55742	0.35277	0.19112	0.21475	0.45542	0.12212	0.034074	0.41008	0.014937	0.094442	0.086464	0.60273	0.069986	0.071103	0.38635	0.17728	0.54794	0.077548	0.44483	0.36869	0.011046	0.0089096	0.26828	0.53216	0.40891	0.5287	0.26909	0.29322	0.32239	0.4704	0.31475	0.37914	0.34833	0.50161	0.56514	0.069261	0.1716	0.41448	0.32393	0.19275	0.42889	0.26516	0.38052	0.30261	0.22395	0.82068	0.76754	0.30449	0.4447	0.41912	0.23824	0.6817	0.58186	0.68212	0.47964	0.59721	0.42462	0.71961	0.53571	0.50762	0.5341	0.75823	0.55998	0.49582	0.38018	0.51989	0.58101	0.58169	0.52567	0.54996	0.44144	0.51205	0.40889	0.63923	0.74223	0.67047	0.81166	0.83187	0.76478	0.67496	0.51719	0.81344	0.5571	0.39779	0.94298	0.9124	0.80868	0.66278	0.8301	1	0.70347	0.50096	0.92038	0.85404	0.64955	0.65527	0.95981	0.69321	0.36487	0.17507	0.26071	0.0711	0.12048	0.10631	0.18024	0.18995	0.2649	0.0025626	0.0044052	0.16846	0.2859	0.30808	0.4786	0.70851	0.31392	0.5209	0.59114	0.35044	0.49574	0.062791	0.095572	0.32006	0.46554	0.003063	0.0055121	0.0083616	0.25731
0.2552	0.41676	0.31285	0.30419	0.51824	0.55981	0.37773	0.48334	0.36031	0.24468	0.2395	0.1665	0.15184	0.15275	0.38279	0.34043	0.38278	0.2248	0.19388	0.2431	0.39478	0.10567	0.037601	0.26552	0.022979	0.068245	0.067593	0.36779	0.058587	0.048431	0.27961	0.095663	0.3556	0.05993	0.29184	0.25573	0.015654	0.013229	0.21371	0.34678	0.40355	0.49389	0.38918	0.4302	0.44419	0.50396	0.45048	0.52448	0.47272	0.6506	0.30331	0.088788	0.19406	0.2874	0.21416	0.21877	0.3011	0.28033	0.35671	0.2718	0.22333	0.46204	0.53559	0.21126	0.26359	0.33222	0.21351	0.45673	0.30804	0.44779	0.29585	0.44295	0.63809	0.46322	0.35475	0.36162	0.37617	0.49525	0.36303	0.32592	0.15228	0.35927	0.36457	0.34118	0.33887	0.35838	0.29122	0.35831	0.19219	0.37677	0.60172	0.55093	0.56454	0.54169	0.56931	0.50086	0.25671	0.86786	0.21071	0.14989	0.76772	0.79514	0.71454	0.88351	0.93054	0.70347	1	0.27712	0.84863	0.91453	0.27018	0.90649	0.77451	0.91116	0.80032	0.34568	0.37445	0.19864	0.23271	0.26808	0.33511	0.37603	0.3874	0.015253	0.01915	0.35896	0.39646	0.40774	0.44345	0.37287	0.43956	0.54891	0.71025	0.41762	0.4501	0.17653	0.19527	0.38129	0.452	0.018009	0.021788	0.042429	0.42894
0.17669	0.26653	0.24133	0.24756	0.38951	0.54458	0.24426	0.26877	0.86428	0.71304	0.6948	0.42178	0.29807	0.53954	0.84374	0.73964	0.75225	0.62871	0.475	0.44292	0.63776	0.40568	0.15696	0.78795	0.075748	0.29956	0.24906	0.74287	0.20245	0.24186	0.67369	0.46327	0.74071	0.25531	0.5714	0.45855	0.052276	0.044277	0.54258	0.76874	0.50408	0.53794	0.30875	0.33561	0.33425	0.44636	0.34792	0.36626	0.37456	0.38684	0.74913	0.017218	0.094432	0.46298	0.32145	0.34761	0.72356	0.45456	0.6279	0.44693	0.4356	0.67606	0.73237	0.57065	0.73505	0.62437	0.41609	0.69314	0.96809	0.69202	0.79502	0.60881	0.23311	0.60843	0.52826	0.49441	0.61158	0.72768	0.52631	0.58367	0.86439	0.43134	0.64787	0.59532	0.48399	0.57811	0.618	0.49878	0.88039	0.62855	0.60044	0.68149	0.56453	0.62609	0.45771	0.42332	0.90299	0.42402	0.74702	0.73448	0.58872	0.30311	0.5821	0.2405	0.35263	0.50096	0.27712	1	0.49737	0.3532	0.79998	0.23367	0.521	0.36668	0.090701	0.067131	0.083352	0.017051	0.022015	0.035838	0.054103	0.10121	0.12849	0.00018906	0.00028633	0.096327	0.13066	0.32035	0.39018	0.353	0.25683	0.33157	0.1102	0.32942	0.40427	0.015686	0.019736	0.33135	0.39606	0.00020513	0.00032525	0.00058118	0.14231
0.21767	0.36304	0.27243	0.26513	0.48619	0.60566	0.31973	0.40919	0.55289	0.38942	0.39614	0.20157	0.1635	0.25106	0.56797	0.48456	0.54071	0.33753	0.23925	0.27866	0.49142	0.14378	0.046969	0.39157	0.02463	0.10248	0.098519	0.54806	0.081768	0.074329	0.39058	0.16255	0.51679	0.086143	0.42489	0.36027	0.017272	0.014252	0.28087	0.52728	0.44418	0.55955	0.33058	0.3646	0.39505	0.49247	0.38956	0.45054	0.41531	0.58102	0.50826	0.07533	0.18608	0.40084	0.28028	0.24591	0.44231	0.33397	0.44974	0.33919	0.2714	0.74138	0.78525	0.31106	0.42125	0.45258	0.27086	0.67468	0.56247	0.66348	0.48137	0.61601	0.5609	0.71458	0.54858	0.52832	0.54917	0.75231	0.57074	0.49716	0.33292	0.54	0.58254	0.55594	0.53367	0.55581	0.43746	0.51122	0.3961	0.62527	0.80366	0.71742	0.81057	0.7943	0.78986	0.6966	0.47651	0.87283	0.44161	0.31561	0.98265	0.8833	0.83004	0.75092	0.95609	0.92038	0.84863	0.49737	1	0.96363	0.54217	0.78526	0.96391	0.84665	0.521	0.20395	0.25961	0.087919	0.12172	0.12771	0.18876	0.22799	0.26937	0.0035241	0.0050583	0.21084	0.2841	0.35112	0.453	0.54748	0.35577	0.51498	0.59028	0.37393	0.46906	0.077701	0.098285	0.34798	0.45275	0.0042089	0.0060729	0.011959	0.29279
0.20084	0.33733	0.24622	0.23787	0.43915	0.52221	0.29692	0.38912	0.4166	0.28497	0.28903	0.15424	0.13219	0.17904	0.43932	0.37894	0.42905	0.25367	0.18298	0.22785	0.4035	0.10101	0.033027	0.28711	0.018255	0.072532	0.0734	0.43514	0.061891	0.051073	0.2978	0.11076	0.40343	0.061291	0.34497	0.29938	0.013236	0.010915	0.20541	0.41612	0.37666	0.49057	0.29182	0.326	0.35175	0.42612	0.3501	0.41531	0.37242	0.5579	0.37576	0.081466	0.17357	0.31349	0.21526	0.20987	0.34479	0.28436	0.37118	0.28647	0.22253	0.62074	0.66873	0.23901	0.31738	0.37095	0.22317	0.54463	0.40973	0.53257	0.35701	0.5326	0.57903	0.59584	0.44593	0.43303	0.43293	0.61823	0.46603	0.38805	0.21712	0.45726	0.4604	0.44167	0.44078	0.44201	0.32766	0.41847	0.27013	0.49865	0.70287	0.61161	0.70687	0.67339	0.72517	0.62138	0.34476	0.85823	0.31171	0.2094	0.90321	0.91456	0.76229	0.82518	0.99134	0.85404	0.91453	0.3532	0.96363	1	0.39647	0.87526	0.90596	0.86674	0.65906	0.22209	0.27492	0.1092	0.14717	0.14296	0.20386	0.23242	0.26283	0.0058876	0.0080627	0.21529	0.27806	0.30263	0.38132	0.48087	0.32215	0.46253	0.69834	0.3227	0.39472	0.095697	0.1167	0.29488	0.38142	0.0071448	0.0097305	0.018878	0.2884
0.11405	0.19714	0.15175	0.14852	0.28634	0.45045	0.16782	0.19907	0.70413	0.55825	0.62163	0.18363	0.11498	0.35561	0.65598	0.51796	0.56744	0.40015	0.22935	0.20771	0.4389	0.18849	0.051995	0.52969	0.020119	0.12962	0.099799	0.62561	0.075413	0.10497	0.47501	0.27414	0.63874	0.10405	0.39499	0.29727	0.011483	0.0092439	0.34603	0.58658	0.35422	0.4171	0.18964	0.19396	0.2333	0.33093	0.20929	0.21852	0.22224	0.25152	0.68099	0.017713	0.074396	0.37008	0.28332	0.17503	0.48078	0.22686	0.3681	0.28049	0.20724	0.82575	0.73452	0.33711	0.54978	0.39377	0.21029	0.62748	0.89075	0.63406	0.58311	0.52994	0.1704	0.62679	0.47842	0.42432	0.519	0.70365	0.50679	0.48307	0.7645	0.40711	0.57588	0.55725	0.44757	0.52611	0.47992	0.41687	0.74792	0.63951	0.54945	0.52694	0.62183	0.68895	0.49963	0.45832	0.76287	0.39567	0.97294	0.73248	0.64901	0.40324	0.5158	0.22743	0.3914	0.64955	0.27018	0.79998	0.54217	0.39647	1	0.24234	0.58457	0.34107	0.08632	0.053638	0.09064	0.013254	0.025775	0.025795	0.051029	0.06997	0.11346	0.00015948	0.00032886	0.062004	0.12095	0.20637	0.35066	0.57748	0.17203	0.31038	0.16581	0.22932	0.3638	0.011823	0.020901	0.22279	0.34208	0.00018791	0.00041421	0.00059978	0.10322
0.27415	0.41856	0.31762	0.30157	0.45892	0.47386	0.37942	0.45937	0.30256	0.18615	0.18823	0.1453	0.15108	0.10731	0.34443	0.31456	0.36415	0.19232	0.17384	0.24513	0.37341	0.087414	0.03117	0.22372	0.021382	0.054666	0.059211	0.36731	0.051893	0.036048	0.27347	0.070171	0.3638	0.047739	0.26864	0.24083	0.013887	0.011698	0.16063	0.34934	0.36576	0.47614	0.31841	0.35283	0.37942	0.37502	0.3847	0.43885	0.38409	0.56268	0.22926	0.052802	0.12542	0.20102	0.13627	0.22269	0.26549	0.28037	0.34017	0.266	0.20519	0.45682	0.54027	0.17608	0.21642	0.30484	0.19376	0.35576	0.27254	0.34599	0.24039	0.52876	0.57938	0.37944	0.27384	0.2669	0.28094	0.43269	0.28563	0.23654	0.12122	0.28193	0.2852	0.26466	0.26852	0.26823	0.20023	0.26898	0.16525	0.28358	0.50638	0.49157	0.47721	0.45283	0.51936	0.38839	0.23842	0.735	0.18907	0.10545	0.69109	0.75892	0.66372	0.83454	0.89319	0.65527	0.90649	0.23367	0.78526	0.87526	0.24234	1	0.68616	0.92382	0.82	0.20691	0.23766	0.11617	0.14904	0.1498	0.19262	0.22205	0.23623	0.0081186	0.010849	0.21311	0.23939	0.24617	0.27644	0.33905	0.25605	0.34937	0.64986	0.25068	0.28155	0.099691	0.1172	0.22026	0.28304	0.010057	0.012863	0.021885	0.24384
