Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_DgmoInf	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Hypothalamus_LHA	Hypothalamus_LM	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SUV	Medulla_VII	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.20404	0.24616	0.30065	0.28315	0.49801	0.45105	0.29365	0.49794	0.61228	0.51512	0.33568	0.40137	0.53616	0.40144	0.32763	0.16125	0.58991	0.35357	0.45276	0.56252	0.12844	0.078196	0.1767	0.047049	0.18866	0.22792	0.1253	0.19151	0.086759	0.0003851	0.2732	0.0073364	0.12356	0.14333	0.075615	0.042959	0.0249	0.055792	0.072896	0.61565	0.57781	0.54941	0.29054	0.2766	0.46224	0.62586	0.30815	0.29819	0.30889	0.23536	0.64126	0.55278	0.78119	0.64042	0.6431	0.61807	0.56677	0.64959	0.52871	0.49126	0.61083	0.58627	0.67677	0.58876	0.46458	0.64881	0.18267	0.67821	0.76367	0.58924	0.73578	0.45957	0.57888	0.56974	0.73671	0.4026	0.48931	0.75593	0.47018	0.66997	0.46835	0.4719	0.62369	0.81918	0.55981	0.57285	0.48807	0.49415	0.35647	0.39168	0.32075	0.52993	0.37154	0.53686	0.75763	0.3981	0.47636	0.37229	0.72089	0.32401	0.3985	0.50052	0.36503	0.41102	0.67795	0.4827	0.56496	0.49435	0.40431	0.19274	0.8149	0.27139	0.95155	0.22212	0.95144	0.17423	0.97404	0.19273	1	0.51202	0.26514	0.9735	0.61037	0.26244	0.8496	0.29392	0.69835	0.16004	0.94043	0.18139	0.80088	0.34051	0.86401
0.030691	0.039319	0.056599	0.047436	0.13996	0.12218	0.049347	0.13629	0.32468	0.27889	0.14225	0.11946	0.4857	0.2647	0.15863	0.072545	0.25573	0.10628	0.14369	0.25088	0.018609	0.012053	0.049377	0.0062652	0.058442	0.076136	0.069537	0.073569	0.019249	5.2822e-05	0.093643	0.0023645	0.029363	0.15943	0.051996	0.0095332	0.0047924	0.030826	0.024107	0.18448	0.22514	0.24517	0.053699	0.051357	0.12014	0.20486	0.06416	0.069858	0.07485	0.093202	0.6365	0.74283	0.56727	0.4684	0.49802	0.62789	0.37097	0.46439	0.30045	0.79091	0.70037	0.37363	0.4737	0.45066	0.27875	0.53597	0.17604	0.6	0.42042	0.69254	0.58631	0.69034	0.82486	0.81009	0.47206	0.63353	0.74656	0.83679	0.80197	0.81042	0.75172	0.82389	0.70718	0.67249	0.71855	0.63911	0.65404	0.52513	0.56778	0.66052	0.5111	0.68891	0.55595	0.7207	0.60676	0.53392	0.73138	0.31229	0.76782	0.43199	0.60294	0.62282	0.60608	0.48175	0.7395	0.49484	0.65431	0.79832	0.5912	0.044443	0.51384	0.044168	0.5274	0.039668	0.58817	0.026877	0.5398	0.025292	0.51202	1	0.051425	0.49845	0.88836	0.035701	0.67635	0.06998	0.3942	0.019972	0.35161	0.047934	0.72427	0.057063	0.59191
0.30513	0.35505	0.38559	0.37479	0.38653	0.34844	0.38717	0.3065	0.41362	0.39955	0.33201	0.45411	0.23934	0.20365	0.25255	0.22285	0.35829	0.33394	0.45973	0.31008	0.27262	0.19094	0.38894	0.1485	0.18121	0.20298	0.15058	0.18772	0.18077	0.0047971	0.2074	0.024803	0.20852	0.10694	0.12291	0.18424	0.14174	0.10355	0.16771	0.26557	0.33186	0.36821	0.43333	0.45272	0.34986	0.36823	0.38975	0.53333	0.4375	0.44235	0.10396	0.083191	0.23159	0.20499	0.18663	0.094605	0.12012	0.11208	0.13359	0.034954	0.07061	0.1294	0.10027	0.11065	0.15519	0.14939	0.097798	0.14409	0.30109	0.13519	0.21761	0.059938	0.069641	0.079255	0.18563	0.055118	0.060764	0.098588	0.064676	0.08685	0.045986	0.058331	0.080372	0.12942	0.10887	0.13421	0.071578	0.1984	0.053695	0.056781	0.073663	0.079918	0.059636	0.080639	0.19738	0.069623	0.082648	0.20714	0.16355	0.046023	0.076411	0.076419	0.060308	0.16257	0.13416	0.074161	0.078458	0.07116	0.075827	0.8758	0.20879	0.86705	0.20383	0.86702	0.2065	0.87883	0.23964	0.86628	0.26514	0.051425	1	0.2629	0.075328	0.79214	0.12735	0.74466	0.13208	0.88714	0.315	0.81066	0.14549	0.84491	0.14264
0.20545	0.24939	0.30539	0.29172	0.5261	0.46014	0.30037	0.5286	0.62663	0.51971	0.36526	0.43075	0.55894	0.36393	0.29681	0.14031	0.61148	0.36424	0.4778	0.60863	0.12784	0.08559	0.18036	0.050612	0.22055	0.26193	0.11798	0.22518	0.098728	0.00028114	0.30687	0.0056953	0.13953	0.14146	0.074056	0.048377	0.02893	0.047369	0.089474	0.65711	0.63101	0.58319	0.30198	0.28558	0.49586	0.65084	0.31877	0.30528	0.32098	0.23114	0.60946	0.56341	0.80488	0.62971	0.62872	0.62918	0.64032	0.7064	0.59501	0.52077	0.57223	0.65488	0.73757	0.65931	0.55307	0.59468	0.14722	0.62881	0.72914	0.52473	0.79895	0.40913	0.54309	0.52644	0.67568	0.34065	0.43848	0.76913	0.42907	0.63164	0.40841	0.43546	0.56868	0.81353	0.52714	0.53865	0.42938	0.4729	0.29813	0.33893	0.26675	0.48626	0.31389	0.47669	0.69284	0.33045	0.42505	0.33929	0.69479	0.26206	0.34565	0.42882	0.30921	0.3998	0.61234	0.41041	0.49301	0.45348	0.34198	0.19749	0.88034	0.26731	0.95696	0.21828	0.98011	0.16948	0.99052	0.1824	0.9735	0.49845	0.2629	1	0.57149	0.26212	0.87895	0.32475	0.78366	0.15763	0.94682	0.18137	0.8458	0.35771	0.89364
0.055247	0.067835	0.095048	0.079291	0.20345	0.19905	0.08297	0.2049	0.42877	0.38368	0.18173	0.16534	0.48424	0.4457	0.29234	0.14573	0.36208	0.15797	0.2047	0.3162	0.034637	0.018633	0.080402	0.01027	0.071267	0.091984	0.11103	0.086245	0.026644	0.00020563	0.13074	0.0066707	0.042601	0.19339	0.075029	0.012856	0.0060908	0.063796	0.02615	0.25403	0.28778	0.31507	0.08663	0.081106	0.17364	0.28575	0.09555	0.10786	0.11054	0.13935	0.80612	0.82738	0.63963	0.58409	0.62498	0.70549	0.37832	0.49412	0.32618	0.72059	0.86445	0.39605	0.4998	0.45666	0.27231	0.72192	0.29192	0.77604	0.52458	0.7907	0.58934	0.89752	0.96317	0.95283	0.68817	0.82528	0.92867	0.84718	0.93919	0.94502	0.91448	0.95032	0.90105	0.78055	0.869	0.78967	0.8527	0.6479	0.78348	0.8524	0.69945	0.88169	0.78346	0.88366	0.81063	0.75925	0.90982	0.45776	0.86667	0.63026	0.79139	0.84343	0.79543	0.60211	0.9101	0.68781	0.83216	0.94817	0.80448	0.060543	0.50892	0.073898	0.6218	0.067008	0.64623	0.045601	0.61919	0.043856	0.61037	0.88836	0.075328	0.57149	1	0.058902	0.65761	0.083952	0.3699	0.032061	0.42452	0.067813	0.70893	0.079515	0.58432
0.32158	0.36073	0.37518	0.39163	0.38371	0.37899	0.40722	0.33033	0.33154	0.31963	0.20843	0.35983	0.13776	0.17184	0.21732	0.20295	0.33372	0.25048	0.3839	0.25687	0.26946	0.14553	0.36764	0.10822	0.13525	0.14887	0.13351	0.12856	0.13324	0.0060309	0.19179	0.025853	0.1663	0.08037	0.11146	0.095252	0.067336	0.075057	0.08694	0.2892	0.30269	0.28948	0.43185	0.41547	0.33944	0.39937	0.33322	0.43462	0.35277	0.26711	0.09443	0.073095	0.20419	0.17466	0.17034	0.075687	0.10163	0.099985	0.11434	0.030643	0.060681	0.1099	0.092222	0.090246	0.11638	0.12846	0.065075	0.12592	0.26856	0.08531	0.17351	0.048004	0.055552	0.061671	0.17553	0.04107	0.047613	0.080798	0.047149	0.072017	0.035194	0.043346	0.070735	0.11823	0.085809	0.10445	0.056368	0.11941	0.039567	0.040594	0.049954	0.068064	0.046523	0.060517	0.16612	0.051493	0.060412	0.13975	0.1147	0.033608	0.057365	0.059579	0.04155	0.10156	0.10675	0.05936	0.061185	0.054962	0.054278	0.67679	0.19471	0.94695	0.21503	0.86833	0.19836	0.84383	0.24411	0.83664	0.26244	0.035701	0.79214	0.26212	0.058902	1	0.10969	0.6479	0.14096	0.8778	0.35496	0.56782	0.12552	0.88714	0.1323
0.095499	0.11918	0.15525	0.14391	0.3252	0.26304	0.14749	0.32895	0.46083	0.3622	0.26515	0.26665	0.56534	0.26022	0.18259	0.074397	0.4195	0.22983	0.29406	0.4539	0.056711	0.042517	0.089568	0.02329	0.15184	0.18492	0.070722	0.16327	0.056797	6.2927e-05	0.20712	0.0020766	0.08065	0.11292	0.043405	0.026072	0.015371	0.024492	0.061942	0.45348	0.45073	0.42191	0.15238	0.14494	0.30784	0.42147	0.17814	0.16181	0.18051	0.13689	0.57957	0.59269	0.72549	0.52769	0.52542	0.65465	0.6289	0.70486	0.54565	0.70733	0.61037	0.63155	0.76777	0.68205	0.52655	0.52211	0.10977	0.56913	0.58334	0.55676	0.77776	0.43448	0.60854	0.57511	0.54615	0.37132	0.48068	0.89249	0.485	0.68637	0.4818	0.50411	0.58093	0.80774	0.52429	0.50777	0.44188	0.43956	0.30935	0.36709	0.26472	0.49388	0.31322	0.51241	0.61188	0.32782	0.45176	0.25586	0.72489	0.26654	0.35161	0.43448	0.32928	0.36735	0.6161	0.40279	0.51708	0.50053	0.34296	0.099398	0.87969	0.11467	0.84959	0.093328	0.92951	0.068482	0.88514	0.072497	0.8496	0.67635	0.12735	0.87895	0.65761	0.10969	1	0.18914	0.81977	0.063151	0.75271	0.093248	0.93231	0.17882	0.96909
0.16828	0.19731	0.22586	0.23237	0.32596	0.25348	0.23584	0.26245	0.37798	0.32834	0.27796	0.35237	0.28852	0.13746	0.1429	0.12116	0.31372	0.21459	0.34557	0.28518	0.14957	0.12338	0.30586	0.081676	0.18114	0.19918	0.11373	0.19914	0.16854	0.00097017	0.23241	0.0080968	0.19441	0.11632	0.10881	0.12402	0.098598	0.044989	0.18024	0.25036	0.32033	0.31378	0.29303	0.2851	0.29297	0.32305	0.24889	0.3359	0.28233	0.24763	0.092378	0.097913	0.2576	0.17423	0.16281	0.097321	0.15281	0.13508	0.15634	0.059929	0.066816	0.16199	0.13572	0.1458	0.21697	0.1132	0.046157	0.11821	0.26134	0.11149	0.28181	0.052728	0.071814	0.077294	0.13735	0.046018	0.055192	0.13109	0.063716	0.089422	0.043809	0.060089	0.07145	0.13618	0.10029	0.11382	0.057717	0.16241	0.040477	0.046868	0.056075	0.072517	0.046814	0.070129	0.16619	0.050174	0.078657	0.12423	0.17112	0.030098	0.068337	0.058668	0.047817	0.13608	0.1295	0.053105	0.062187	0.075177	0.058461	0.82056	0.35302	0.64348	0.23873	0.6391	0.26635	0.5912	0.3003	0.50216	0.29392	0.06998	0.74466	0.32475	0.083952	0.6479	0.18914	1	0.26543	0.63713	0.37752	0.69642	0.23718	0.85944	0.21967
0.080063	0.096998	0.12073	0.12111	0.26431	0.19583	0.1221	0.28318	0.32702	0.24053	0.18107	0.21364	0.36384	0.13313	0.094634	0.039296	0.32816	0.15253	0.22199	0.33739	0.041529	0.035402	0.068402	0.018936	0.12694	0.15208	0.038973	0.1314	0.047007	2.4923e-05	0.16967	0.0008008	0.066608	0.066166	0.028594	0.020188	0.012673	0.0095748	0.060055	0.39132	0.36152	0.3038	0.12402	0.11442	0.25922	0.34376	0.13624	0.11943	0.13189	0.077488	0.31614	0.3774	0.5422	0.30733	0.31538	0.42181	0.54006	0.56499	0.472	0.52801	0.34722	0.53585	0.65287	0.57308	0.4833	0.26938	0.038184	0.30744	0.38499	0.27363	0.63556	0.20863	0.32305	0.30326	0.32149	0.17155	0.23635	0.59804	0.24028	0.39649	0.23235	0.25624	0.313	0.53431	0.27831	0.26447	0.21505	0.23059	0.13301	0.16414	0.11339	0.26436	0.14428	0.26484	0.37469	0.14703	0.2271	0.13786	0.4594	0.11592	0.16497	0.20747	0.14663	0.20664	0.3413	0.20796	0.26097	0.2638	0.15178	0.11258	0.86959	0.12627	0.73457	0.098961	0.78845	0.071548	0.78309	0.076491	0.69835	0.3942	0.13208	0.78366	0.3699	0.14096	0.81977	0.26543	1	0.075476	0.73907	0.089671	0.80115	0.24147	0.89039
0.26207	0.30259	0.31539	0.32207	0.29342	0.27837	0.33607	0.22148	0.26457	0.26391	0.20379	0.31819	0.12083	0.12445	0.16957	0.17761	0.23269	0.22272	0.32833	0.19489	0.26396	0.15738	0.36935	0.12368	0.12143	0.13153	0.12562	0.11972	0.14955	0.007856	0.15111	0.027553	0.1681	0.071346	0.10619	0.13561	0.10799	0.078862	0.1029	0.18513	0.22472	0.23407	0.38709	0.3937	0.25553	0.27979	0.30652	0.43802	0.34038	0.30613	0.052626	0.038899	0.13278	0.12088	0.11079	0.040906	0.058769	0.054283	0.06748	0.013847	0.030386	0.063683	0.047765	0.050625	0.078582	0.081325	0.055886	0.077303	0.19622	0.061566	0.11459	0.025713	0.029929	0.034353	0.10305	0.022918	0.025458	0.045555	0.026803	0.038649	0.018333	0.023771	0.036801	0.065174	0.051797	0.067455	0.031046	0.093089	0.022417	0.023173	0.03275	0.036586	0.025624	0.034543	0.10156	0.030014	0.035876	0.1025	0.072886	0.018282	0.034988	0.03349	0.024603	0.073339	0.066372	0.03196	0.034034	0.030508	0.033086	0.80175	0.12172	0.88644	0.11689	0.87279	0.11542	0.93192	0.14148	0.87855	0.16004	0.019972	0.88714	0.15763	0.032061	0.8778	0.063151	0.63713	0.075476	1	0.21765	0.70661	0.072706	0.80447	0.074234
0.23059	0.27783	0.32962	0.32381	0.5311	0.47197	0.33557	0.52285	0.57029	0.47557	0.32349	0.41793	0.44843	0.31791	0.27314	0.14049	0.56278	0.34609	0.46319	0.54465	0.14785	0.090711	0.19543	0.054528	0.1996	0.23513	0.1154	0.19508	0.10035	0.00039013	0.28628	0.006396	0.13894	0.1211	0.071721	0.046966	0.028944	0.043618	0.078969	0.64562	0.58994	0.52818	0.33592	0.31616	0.4949	0.65841	0.33909	0.32434	0.33141	0.21805	0.48055	0.41946	0.70591	0.54052	0.54171	0.46444	0.51043	0.563	0.48412	0.36568	0.43017	0.52381	0.59185	0.50688	0.44111	0.50082	0.12388	0.52447	0.70144	0.41894	0.66664	0.29859	0.39653	0.38938	0.58868	0.25375	0.31872	0.59998	0.30642	0.48111	0.29627	0.30799	0.4397	0.6664	0.40119	0.42435	0.32173	0.36233	0.21839	0.2429	0.20127	0.37065	0.23288	0.36366	0.59023	0.25245	0.31457	0.27188	0.54237	0.19629	0.26313	0.3306	0.22526	0.29727	0.5021	0.32587	0.38515	0.33077	0.25613	0.23453	0.81147	0.33736	0.88185	0.26912	0.88023	0.21716	0.92532	0.23837	0.94043	0.35161	0.315	0.94682	0.42452	0.35496	0.75271	0.37752	0.73907	0.21765	1	0.20581	0.70302	0.44985	0.80279
0.1578	0.1906	0.22861	0.21715	0.29177	0.27107	0.2273	0.19503	0.39989	0.41435	0.30105	0.32709	0.27853	0.23031	0.26233	0.30743	0.27378	0.22891	0.35374	0.24152	0.21143	0.12513	0.54103	0.08766	0.14269	0.15456	0.28064	0.16943	0.19427	0.009734	0.21932	0.051686	0.21677	0.21886	0.24849	0.16302	0.12561	0.18023	0.14188	0.16256	0.25857	0.29767	0.32064	0.31676	0.23057	0.27397	0.2437	0.43235	0.32013	0.45849	0.086616	0.077187	0.19267	0.18664	0.16984	0.060595	0.069087	0.065007	0.073341	0.026937	0.048935	0.076362	0.058478	0.06619	0.10462	0.12718	0.12427	0.12233	0.25424	0.11978	0.17459	0.054937	0.061757	0.069636	0.13043	0.049537	0.05311	0.082603	0.063575	0.068722	0.038731	0.05582	0.060832	0.091465	0.10486	0.12945	0.057793	0.20146	0.050368	0.054044	0.08448	0.068918	0.055395	0.064535	0.14963	0.060386	0.084378	0.16125	0.13387	0.032523	0.089949	0.061189	0.057137	0.15647	0.12908	0.046077	0.055064	0.0732	0.074958	0.94215	0.17926	0.69058	0.12719	0.79567	0.14737	0.79123	0.16788	0.56363	0.18139	0.047934	0.81066	0.18137	0.067813	0.56782	0.093248	0.69642	0.089671	0.70661	0.20581	1	0.12627	0.60647	0.096023
0.082209	0.10255	0.13734	0.12771	0.31776	0.26168	0.13103	0.31022	0.50827	0.41156	0.26373	0.2583	0.63326	0.30222	0.20511	0.09802	0.43569	0.20458	0.29188	0.44302	0.053766	0.037986	0.1201	0.020004	0.1467	0.17724	0.10097	0.16849	0.060524	9.8641e-05	0.23146	0.0031948	0.087381	0.1748	0.071993	0.026294	0.015127	0.034225	0.064358	0.40709	0.44404	0.41852	0.14633	0.13427	0.28584	0.41429	0.1533	0.16011	0.16755	0.14774	0.59023	0.66846	0.74182	0.54041	0.55408	0.62386	0.56752	0.63448	0.48541	0.73628	0.58945	0.57895	0.69459	0.63496	0.50678	0.51565	0.12563	0.57159	0.57125	0.54631	0.79804	0.47444	0.64503	0.61084	0.52581	0.39715	0.51312	0.88882	0.54488	0.6944	0.49924	0.56257	0.57772	0.76198	0.58125	0.54892	0.45482	0.48367	0.3419	0.40706	0.31846	0.52719	0.35699	0.51836	0.62043	0.34889	0.52592	0.27805	0.75291	0.26166	0.42378	0.43979	0.36653	0.42126	0.66218	0.37238	0.48419	0.58492	0.38755	0.13092	0.9225	0.13617	0.80745	0.11826	0.9059	0.084612	0.8714	0.078451	0.80088	0.72427	0.14549	0.8458	0.70893	0.12552	0.93231	0.23718	0.80115	0.072706	0.70302	0.12627	1	0.20066	0.90116
0.30192	0.34383	0.36441	0.38151	0.41744	0.35587	0.38935	0.3672	0.37905	0.33318	0.27327	0.42481	0.21567	0.15384	0.17905	0.13963	0.36975	0.28495	0.42292	0.31888	0.23284	0.17009	0.31371	0.12253	0.19276	0.21312	0.10287	0.18837	0.16546	0.0017324	0.23183	0.010889	0.19882	0.078377	0.085159	0.12501	0.094584	0.049088	0.14762	0.34527	0.36546	0.34655	0.41811	0.41136	0.39349	0.41881	0.36128	0.4305	0.37351	0.26666	0.10656	0.091315	0.25681	0.19183	0.18042	0.10886	0.16704	0.15363	0.18053	0.051937	0.077647	0.17765	0.15	0.15183	0.2053	0.13519	0.052161	0.13668	0.29696	0.10972	0.25534	0.055211	0.071704	0.077597	0.18434	0.047737	0.057479	0.1213	0.05933	0.093987	0.045476	0.05579	0.083504	0.15513	0.099408	0.11658	0.064812	0.14779	0.043251	0.047227	0.053177	0.07719	0.050333	0.074189	0.19169	0.056132	0.073401	0.14501	0.16219	0.037711	0.063239	0.067438	0.047999	0.12346	0.12783	0.069303	0.073943	0.068696	0.060271	0.74124	0.30384	0.84396	0.28593	0.76555	0.28196	0.7327	0.32961	0.74931	0.34051	0.057063	0.84491	0.35771	0.079515	0.88714	0.17882	0.85944	0.24147	0.80447	0.44985	0.60647	0.20066	1	0.21544
0.10028	0.12177	0.15343	0.14543	0.30732	0.24237	0.14813	0.32657	0.41706	0.31771	0.23009	0.25463	0.48006	0.21747	0.15512	0.063136	0.40312	0.2094	0.27245	0.40901	0.053293	0.041626	0.078263	0.023327	0.13823	0.1703	0.054648	0.14467	0.050482	4.9579e-05	0.18321	0.001552	0.072193	0.087639	0.035051	0.023882	0.01413	0.018436	0.059819	0.44528	0.41317	0.37887	0.14559	0.13879	0.29974	0.39878	0.17168	0.14991	0.16711	0.1154	0.4935	0.51248	0.66876	0.44451	0.44829	0.60766	0.61475	0.68205	0.54083	0.65415	0.55774	0.61915	0.76008	0.66566	0.50485	0.44338	0.083669	0.48983	0.52846	0.48258	0.733	0.37324	0.52452	0.50295	0.50484	0.33009	0.41832	0.79826	0.41463	0.61735	0.42767	0.43329	0.5201	0.7399	0.44487	0.42423	0.39183	0.37211	0.26787	0.31484	0.22537	0.43551	0.27882	0.46322	0.58299	0.29389	0.39612	0.23697	0.67736	0.24785	0.29837	0.38979	0.28881	0.32082	0.54804	0.38939	0.47374	0.43655	0.29761	0.10908	0.87571	0.13054	0.87661	0.10347	0.91933	0.075987	0.89975	0.086089	0.86401	0.59191	0.14264	0.89364	0.58432	0.1323	0.96909	0.21967	0.89039	0.074234	0.80279	0.096023	0.90116	0.21544	1
