Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_DgmoInf	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_CU	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVO	Medulla_SUV	Medulla_VII	Medulla_X	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUmo
0.011736	0.025156	0.014811	0.016597	0.070926	0.091843	0.024882	0.028607	0.0081263	0.0025647	0.042318	0.058373	0.0403	0.048968	0.02879	0.019917	0.018213	0.056588	0.018235	0.0036407	0.047721	0.0016381	0.0082245	0.004716	0.046903	0.0049887	0.0079876	0.051384	0.021053	0.053488	0.0089311	0.037976	0.02415	0.00085889	0.0006983	0.0068531	0.042816	0.022837	0.087093	0.087391	0.096916	0.10585	0.11486	0.18592	0.13776	0.15741	0.14899	0.08718	0.31478	0.17205	0.14246	0.29523	0.20074	0.090636	0.03283	0.050139	0.031274	0.10437	0.096183	0.048365	0.071838	0.047734	0.023463	0.18401	0.1943	0.13584	0.036032	0.12876	0.1512	0.23096	0.30676	0.27239	0.27566	0.23257	0.242	0.27948	0.19687	0.21943	0.22244	0.26108	0.40154	0.23818	0.14263	0.11974	0.31445	0.23297	0.37412	0.33902	0.22475	0.41734	0.10576	0.095119	0.1605	0.0062262	0.27307	0.10316	0.14766	0.01531	0.092764	0.25944	0.21863	0.10507	0.28891	0.6029	0.57732	0.61529	0.37539	0.56164	0.38198	0.62035	0.89422	0.57173	0.78696	0.60774	0.76423	0.55389	0.88551	0.67832	1	0.26079	0.50677	0.88853	0.5469	0.62597	0.85811	0.57323	0.77647	0.52002	0.85634	0.62548	0.85487	0.66696
0.0043789	0.008176	0.0055241	0.0058792	0.016477	0.022545	0.0077462	0.0089678	0.0029668	0.002079	0.015618	0.031615	0.024741	0.031396	0.014602	0.0060089	0.010996	0.021059	0.0028973	0.00065154	0.015575	0.0004382	0.0024284	0.0027181	0.036093	0.0025993	0.0016251	0.014156	0.0034126	0.022625	0.0021434	0.035504	0.032649	0.0004083	0.0003395	0.0010564	0.023035	0.0040484	0.026166	0.03833	0.024032	0.035386	0.026887	0.04191	0.044339	0.067686	0.048215	0.074588	0.21789	0.094893	0.10989	0.18885	0.047853	0.050375	0.026809	0.030325	0.02015	0.049337	0.066699	0.030763	0.035558	0.031801	0.019707	0.094027	0.11173	0.10998	0.044049	0.079282	0.14508	0.22854	0.35724	0.22721	0.41904	0.27108	0.19606	0.41415	0.2803	0.53388	0.25783	0.23794	0.24138	0.2325	0.60669	0.2394	0.38587	0.48587	0.51716	0.51716	0.66471	0.44518	0.20242	0.21882	0.3665	0.016035	0.31731	0.23417	0.28519	0.023408	0.19118	0.43387	0.47731	0.22982	0.40067	0.47318	0.52666	0.15942	0.067232	0.13703	0.074148	0.14398	0.14782	0.1327	0.085242	0.14531	0.079273	0.12864	0.12707	0.1711	0.26079	1	0.12441	0.12971	0.81997	0.18726	0.13857	0.14849	0.080729	0.12573	0.12094	0.14859	0.11276	0.1471
0.0097131	0.019348	0.014588	0.018299	0.053244	0.04408	0.020871	0.026264	0.015205	0.0077419	0.034676	0.039178	0.036863	0.037751	0.027436	0.021693	0.024893	0.043376	0.015826	0.0057039	0.041194	0.0037863	0.0093834	0.0074535	0.024056	0.008077	0.0085577	0.025512	0.013827	0.024181	0.010023	0.034501	0.02779	0.0030022	0.0027545	0.0063899	0.024304	0.011146	0.070432	0.069117	0.10013	0.12408	0.074909	0.15053	0.11336	0.1471	0.13335	0.13106	0.15772	0.076722	0.088326	0.20596	0.111	0.044411	0.040651	0.048892	0.040513	0.02766	0.035316	0.046941	0.057175	0.045384	0.0339	0.096666	0.10721	0.10858	0.013094	0.072351	0.066623	0.10268	0.17529	0.14284	0.17162	0.11184	0.13131	0.13727	0.10986	0.11071	0.1171	0.12259	0.21256	0.14254	0.069354	0.0917	0.2366	0.24036	0.17728	0.18553	0.10878	0.27491	0.06245	0.036028	0.061683	0.0056687	0.22033	0.044218	0.053428	0.007574	0.053389	0.11202	0.086518	0.055905	0.16138	0.3419	0.2937	0.95225	0.23199	0.96164	0.22648	0.94569	0.599	0.98149	0.57242	0.96224	0.59299	0.98527	0.59621	0.95016	0.50677	0.12441	1	0.60972	0.22209	0.95432	0.62159	0.96174	0.57266	0.99805	0.64721	0.95581	0.59438	0.94323
0.010608	0.023197	0.01387	0.016186	0.069514	0.081265	0.02347	0.027482	0.0084705	0.0025383	0.038404	0.04763	0.034565	0.040427	0.025676	0.019096	0.016529	0.050146	0.019296	0.0042107	0.045757	0.0019048	0.0083808	0.0045416	0.037115	0.0049797	0.0087356	0.046132	0.021468	0.043866	0.0096003	0.031337	0.019777	0.0010177	0.00084399	0.0073897	0.034048	0.020949	0.0839	0.078885	0.10167	0.10867	0.10905	0.19269	0.13219	0.15092	0.14699	0.082135	0.21035	0.11455	0.095366	0.22251	0.17803	0.067852	0.028523	0.043395	0.028916	0.071352	0.065196	0.041614	0.060936	0.040716	0.021329	0.13085	0.13931	0.098162	0.023696	0.086883	0.087489	0.14287	0.19617	0.17542	0.17161	0.13507	0.15861	0.1643	0.11509	0.11928	0.13375	0.15852	0.28795	0.15765	0.07361	0.066733	0.21079	0.16071	0.21807	0.19723	0.11318	0.27421	0.073909	0.056042	0.093604	0.0050954	0.21458	0.062695	0.086985	0.011532	0.062891	0.15993	0.12572	0.068768	0.19929	0.41821	0.38462	0.68019	0.42706	0.65319	0.42423	0.70436	0.96732	0.67691	0.96356	0.69444	0.95008	0.65521	0.98228	0.74732	0.88853	0.12971	0.60972	1	0.31723	0.70524	0.98034	0.65482	0.95123	0.62687	0.99523	0.70224	0.9664	0.76958
0.0077133	0.015816	0.009712	0.010537	0.038988	0.055394	0.015119	0.017543	0.0055938	0.0026547	0.035739	0.060287	0.043328	0.054573	0.027572	0.012943	0.017687	0.043998	0.008286	0.0016431	0.034737	0.00088505	0.0056791	0.004812	0.06128	0.004788	0.0044353	0.034889	0.010861	0.047452	0.0053953	0.05542	0.043182	0.00067641	0.00055068	0.0031365	0.045078	0.012958	0.056967	0.073014	0.050835	0.068112	0.061367	0.099402	0.090896	0.12474	0.098787	0.10315	0.35127	0.16927	0.16048	0.29335	0.10605	0.10134	0.041668	0.053644	0.034173	0.11337	0.12773	0.055049	0.071265	0.05605	0.030333	0.17726	0.2018	0.1649	0.065044	0.13885	0.22516	0.36286	0.48983	0.35438	0.51159	0.38862	0.31789	0.54491	0.36113	0.56211	0.37157	0.3733	0.43159	0.34786	0.51034	0.25773	0.47866	0.49885	0.67158	0.64383	0.64701	0.61992	0.21882	0.23603	0.38962	0.014376	0.4073	0.24965	0.34682	0.027335	0.19763	0.51968	0.52388	0.24522	0.48338	0.71924	0.74571	0.29798	0.16147	0.25849	0.17294	0.26533	0.34679	0.2461	0.23623	0.27625	0.22091	0.23761	0.32387	0.31595	0.5469	0.81997	0.22209	0.31723	1	0.31678	0.32121	0.27488	0.22726	0.2259	0.29457	0.28504	0.2973	0.28824
0.011664	0.022926	0.016733	0.02025	0.058475	0.053534	0.02408	0.029429	0.013651	0.0069147	0.035346	0.045528	0.040806	0.044004	0.028966	0.021417	0.02545	0.047527	0.015503	0.00497	0.043864	0.0032166	0.008789	0.0068752	0.032783	0.0073691	0.0078977	0.030725	0.013739	0.031506	0.0094553	0.039767	0.031695	0.0023935	0.0021433	0.005942	0.029246	0.01175	0.077364	0.079266	0.1064	0.12983	0.086548	0.16311	0.12608	0.16393	0.14555	0.14073	0.19272	0.093453	0.10497	0.24084	0.12962	0.053174	0.041982	0.051917	0.040528	0.037687	0.046539	0.049144	0.06087	0.048023	0.033737	0.1124	0.12588	0.12243	0.019765	0.082427	0.082653	0.1302	0.22081	0.1753	0.2203	0.14029	0.15563	0.17913	0.13708	0.15358	0.14341	0.15107	0.25392	0.17104	0.10639	0.1094	0.29177	0.29175	0.23694	0.23994	0.15398	0.33396	0.091409	0.057464	0.097911	0.0083694	0.27609	0.068545	0.081725	0.011855	0.079631	0.16521	0.13254	0.082815	0.22722	0.42794	0.38998	0.9276	0.28052	0.91936	0.27926	0.95133	0.6988	0.9591	0.63398	0.93748	0.64554	0.95184	0.67449	0.96827	0.62597	0.18726	0.95432	0.70524	0.31678	1	0.72864	0.92707	0.62622	0.9624	0.73734	0.93133	0.65918	0.94835
0.013617	0.028561	0.017598	0.02065	0.079425	0.089364	0.028937	0.033848	0.010768	0.0035214	0.04086	0.052955	0.039997	0.046251	0.03014	0.022879	0.020686	0.057919	0.022294	0.0053643	0.051011	0.0025855	0.010227	0.0058314	0.043196	0.0063175	0.010429	0.051879	0.023529	0.049658	0.011621	0.035632	0.023348	0.0014283	0.001189	0.0086902	0.039419	0.021657	0.096829	0.092532	0.12058	0.1298	0.12528	0.21488	0.15484	0.17713	0.1712	0.1002	0.2103	0.10669	0.09753	0.23391	0.17414	0.073635	0.034558	0.050993	0.034883	0.072511	0.069096	0.047926	0.066991	0.046932	0.026001	0.1316	0.14158	0.10636	0.028135	0.085639	0.086521	0.14698	0.21033	0.18081	0.18576	0.13633	0.16185	0.1713	0.12122	0.13031	0.13609	0.15938	0.29683	0.16218	0.0858	0.068845	0.23291	0.18102	0.22508	0.20441	0.11988	0.28047	0.086271	0.06306	0.10412	0.0066488	0.23969	0.071352	0.094901	0.013672	0.075138	0.17373	0.13799	0.078216	0.22301	0.4261	0.39742	0.67712	0.42478	0.66053	0.42946	0.71089	0.97137	0.68648	0.94278	0.69276	0.93428	0.66675	0.95025	0.7406	0.85811	0.13857	0.62159	0.98034	0.32121	0.72864	1	0.66079	0.93054	0.63674	0.9818	0.70135	0.93737	0.76129
0.010282	0.021689	0.015563	0.019841	0.06731	0.057534	0.023357	0.029965	0.021012	0.0098088	0.060776	0.062365	0.057471	0.058727	0.044538	0.031171	0.035152	0.064182	0.02374	0.0080278	0.063404	0.0049383	0.015743	0.012478	0.037591	0.013603	0.014408	0.039634	0.024376	0.036849	0.016316	0.056982	0.045331	0.0043106	0.003921	0.010724	0.039221	0.020999	0.094063	0.093299	0.11668	0.15064	0.090154	0.19474	0.14425	0.19265	0.17226	0.16881	0.22301	0.11262	0.12226	0.27776	0.15079	0.070999	0.060837	0.072501	0.061104	0.045211	0.055631	0.073808	0.089143	0.071336	0.052282	0.14728	0.1635	0.15746	0.020239	0.11156	0.10316	0.15857	0.24395	0.20347	0.23172	0.16558	0.1989	0.2007	0.16075	0.15465	0.17729	0.18213	0.30533	0.21361	0.087616	0.12799	0.29015	0.30225	0.23498	0.24429	0.14621	0.35364	0.070802	0.042108	0.072473	0.0056687	0.26758	0.05171	0.071787	0.0077799	0.058645	0.13488	0.10598	0.065465	0.18625	0.42924	0.3601	0.99042	0.24668	0.99833	0.24011	0.90111	0.64129	0.96568	0.63361	0.99261	0.6533	0.96345	0.66892	0.94592	0.57323	0.14849	0.96174	0.65482	0.27488	0.92707	0.66079	1	0.63794	0.95654	0.68336	0.9833	0.67244	0.95933
0.010651	0.024141	0.01419	0.017256	0.081666	0.089761	0.024901	0.029986	0.011993	0.0032228	0.053594	0.056939	0.042252	0.047413	0.034105	0.026079	0.020566	0.062707	0.029339	0.0068246	0.060188	0.002933	0.013416	0.0068974	0.040073	0.0077038	0.014696	0.059173	0.034903	0.05049	0.015432	0.036907	0.022637	0.0016426	0.0013715	0.012703	0.041741	0.032983	0.099623	0.088755	0.1159	0.124	0.11983	0.2279	0.14937	0.1683	0.16918	0.086589	0.19689	0.10972	0.089634	0.21505	0.18826	0.077252	0.034091	0.051879	0.036372	0.076068	0.067254	0.051164	0.073984	0.049409	0.02651	0.14	0.14738	0.10173	0.022794	0.090822	0.084012	0.13836	0.17645	0.16609	0.14595	0.12306	0.15821	0.1436	0.1039	0.094621	0.1259	0.15026	0.28824	0.1529	0.049641	0.056727	0.1769	0.13078	0.17624	0.15964	0.08289	0.23427	0.052045	0.037083	0.061916	0.0033428	0.17714	0.042286	0.065903	0.0075725	0.043119	0.1148	0.087077	0.047769	0.14747	0.35564	0.31024	0.65512	0.38525	0.64321	0.3784	0.64067	0.90708	0.64309	0.99374	0.67252	0.99805	0.62355	0.96935	0.68094	0.77647	0.080729	0.57266	0.95123	0.22726	0.62622	0.93054	0.63794	1	0.584	0.95305	0.67948	0.98079	0.72696
0.0094707	0.018967	0.014215	0.017691	0.051917	0.043859	0.020378	0.025488	0.01409	0.0071026	0.033364	0.038372	0.035631	0.036875	0.026113	0.020536	0.023584	0.04192	0.014981	0.0052163	0.040023	0.0034299	0.0086267	0.0067774	0.02416	0.0073504	0.0078846	0.025036	0.013074	0.024088	0.0092689	0.033633	0.026927	0.0026594	0.0024331	0.0059388	0.023582	0.010764	0.06848	0.067389	0.097153	0.11975	0.073682	0.14743	0.11018	0.1428	0.12938	0.12638	0.15767	0.077582	0.087754	0.20421	0.11275	0.043428	0.038437	0.046699	0.038139	0.027871	0.03527	0.044738	0.055225	0.043346	0.031818	0.096046	0.10664	0.10652	0.013177	0.071809	0.066346	0.10202	0.17401	0.14218	0.17096	0.1114	0.12989	0.13676	0.10869	0.11022	0.116	0.12191	0.21106	0.14144	0.069301	0.090675	0.23533	0.23747	0.17828	0.18571	0.10902	0.27518	0.063009	0.036603	0.062836	0.0056826	0.21945	0.044765	0.05401	0.0077282	0.05379	0.1136	0.087656	0.056474	0.1631	0.34488	0.29779	0.94847	0.23809	0.95609	0.23202	0.95055	0.61348	0.98199	0.58614	0.96087	0.60473	0.98374	0.61041	0.95642	0.52002	0.12573	0.99805	0.62687	0.2259	0.9624	0.63674	0.95654	0.584	1	0.66454	0.95296	0.60661	0.94919
0.010841	0.023414	0.014247	0.016767	0.069628	0.078683	0.023846	0.028058	0.0089249	0.0027377	0.037117	0.045643	0.033924	0.039153	0.02532	0.019371	0.016812	0.049226	0.019634	0.00451	0.045257	0.0020951	0.0085453	0.0046641	0.035288	0.0051359	0.0089512	0.044573	0.021121	0.041726	0.0098713	0.03055	0.01947	0.0011307	0.00094555	0.0075215	0.032678	0.019913	0.083606	0.077899	0.10438	0.11138	0.10831	0.19295	0.13186	0.15097	0.1474	0.083673	0.19675	0.10638	0.090542	0.21386	0.16974	0.063416	0.028337	0.04272	0.028949	0.064313	0.059809	0.040643	0.058745	0.039606	0.021313	0.12267	0.13083	0.094308	0.021892	0.081076	0.080514	0.13203	0.18486	0.16455	0.1626	0.12509	0.14775	0.15224	0.10742	0.11088	0.1243	0.14718	0.27119	0.1479	0.068511	0.06339	0.20402	0.15709	0.20371	0.18564	0.10511	0.26277	0.070876	0.052304	0.087293	0.0050601	0.20788	0.058791	0.08029	0.011114	0.060498	0.15015	0.11698	0.065399	0.19051	0.39816	0.36527	0.70743	0.42261	0.68236	0.41883	0.73902	0.95587	0.71449	0.96256	0.72427	0.95662	0.69219	0.97184	0.77486	0.85634	0.12094	0.64721	0.99523	0.29457	0.73734	0.9818	0.68336	0.95305	0.66454	1	0.73122	0.9576	0.79754
0.012801	0.026094	0.018668	0.023224	0.076219	0.06773	0.027922	0.034955	0.020742	0.009203	0.054987	0.060562	0.053816	0.055848	0.040987	0.032553	0.034101	0.065922	0.025966	0.0085959	0.06275	0.0051773	0.014807	0.010818	0.037	0.011708	0.013863	0.042949	0.024414	0.039481	0.015754	0.050142	0.037977	0.0038093	0.0034278	0.011038	0.039834	0.021185	0.099407	0.095934	0.12915	0.15618	0.10511	0.20628	0.15256	0.19084	0.17738	0.1516	0.22501	0.11517	0.12251	0.27145	0.15407	0.070717	0.054027	0.068424	0.054082	0.048838	0.058059	0.066404	0.084376	0.063957	0.043924	0.14978	0.16298	0.15218	0.020773	0.11046	0.10673	0.1608	0.24523	0.21161	0.23126	0.16963	0.19608	0.19788	0.15974	0.15276	0.17526	0.18897	0.31104	0.20525	0.085689	0.12605	0.30027	0.27404	0.24829	0.2548	0.14851	0.36734	0.069181	0.044078	0.075667	0.0051573	0.24685	0.052794	0.073419	0.0080066	0.059168	0.14117	0.10968	0.064146	0.19019	0.45114	0.38743	0.99518	0.25772	0.97972	0.25218	0.94781	0.68942	0.98092	0.6699	0.99345	0.69498	0.97921	0.71123	0.96862	0.62548	0.14859	0.95581	0.70224	0.28504	0.93133	0.70135	0.9833	0.67948	0.95296	0.73122	1	0.71492	0.96186
0.011676	0.026518	0.015665	0.018702	0.087368	0.099891	0.027125	0.032424	0.012552	0.003554	0.059965	0.066643	0.04852	0.055325	0.037699	0.027845	0.023119	0.069749	0.029136	0.00648	0.066045	0.0028281	0.013461	0.0072631	0.04787	0.0079922	0.014204	0.063883	0.034859	0.057694	0.015127	0.043949	0.027492	0.0015997	0.0013325	0.012241	0.047866	0.03474	0.10798	0.099742	0.12118	0.13253	0.12855	0.23972	0.16171	0.18406	0.1817	0.099719	0.23962	0.13246	0.10816	0.25127	0.20432	0.093075	0.039911	0.060139	0.041215	0.093971	0.085167	0.05954	0.087009	0.058041	0.030668	0.16815	0.17827	0.12435	0.028986	0.11186	0.10892	0.17854	0.22645	0.20967	0.19153	0.16206	0.19923	0.19021	0.13691	0.12887	0.164	0.19292	0.35019	0.1938	0.06978	0.077438	0.22673	0.17088	0.23401	0.21411	0.11628	0.30303	0.066988	0.049657	0.082893	0.0042126	0.21883	0.056347	0.087922	0.0094854	0.055691	0.15094	0.11677	0.062784	0.18759	0.44403	0.38934	0.69424	0.39766	0.67457	0.39171	0.66819	0.93998	0.66521	0.98201	0.70467	0.97448	0.64694	0.99413	0.71888	0.85487	0.11276	0.59438	0.9664	0.2973	0.65918	0.93737	0.67244	0.98079	0.60661	0.9576	0.71492	1	0.75564
0.0075003	0.016232	0.011055	0.013824	0.051638	0.047749	0.01723	0.02171	0.011602	0.0048143	0.040824	0.04303	0.037303	0.039621	0.028248	0.019187	0.020546	0.043743	0.015606	0.0045793	0.042765	0.0025864	0.0093321	0.0067268	0.027218	0.0074346	0.0088621	0.029216	0.016766	0.027504	0.0099754	0.037209	0.027987	0.0020533	0.0018325	0.0065512	0.026744	0.014765	0.069777	0.068264	0.088938	0.11044	0.073663	0.15742	0.11137	0.14692	0.1323	0.11607	0.202	0.1067	0.10505	0.24168	0.14626	0.053326	0.038011	0.047969	0.038365	0.038837	0.04414	0.048825	0.062035	0.04732	0.031876	0.11952	0.13123	0.11517	0.015085	0.08965	0.083332	0.12737	0.19786	0.16625	0.18629	0.13471	0.15974	0.1662	0.12555	0.12651	0.14183	0.14994	0.25834	0.17089	0.076749	0.095413	0.23447	0.23979	0.20627	0.20722	0.12432	0.3011	0.069098	0.043443	0.07462	0.0054945	0.2439	0.051972	0.067395	0.0085968	0.056688	0.13351	0.10515	0.064577	0.17992	0.39671	0.34124	0.96444	0.30884	0.95454	0.29934	0.92328	0.7341	0.95384	0.7302	0.97453	0.74069	0.94113	0.76588	0.98203	0.66696	0.1471	0.94323	0.76958	0.28824	0.94835	0.76129	0.95933	0.72696	0.94919	0.79754	0.96186	0.75564	1
