Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.14172	0.20996	0.19269	0.22127	0.17734	0.24235	0.2407	0.18099	0.0066536	0.058276	0.092982	0.056556	0.10731	0.037316	0.076706	0.12996	0.15536	0.11598	0.082897	0.13725	0.067829	0.2106	0.072702	0.24661	0.046467	0.051237	0.034835	0.082595	0.0356	0.061884	0.016887	0.10095	0.032224	0.066527	0.075396	0.055302	0.009232	0.013577	0.029052	0.13461	0.13002	0.080968	0.32545	0.27051	0.22044	0.24485	0.1582	0.226	0.18984	0.09329	0.021276	0.052997	0.047575	0.047353	0.06405	0.020838	0.021707	0.02647	0.019625	0.0034537	0.0047437	0.018426	0.018039	0.010274	0.016917	0.041473	0.042132	0.019226	0.012736	0.033316	0.010935	0.0073689	0.0082235	0.084747	0.0025763	0.0054765	0.015232	0.0034158	0.0091926	0.0052008	0.021151	0.035481	0.0070051	0.055356	0.017301	0.020571	0.012446	0.0072676	0.0087395	0.011543	0.036911	0.022477	0.0092013	0.1023	0.012439	0.020011	0.091423	0.035576	0.0027481	0.011084	0.031696	0.0073818	0.053197	0.055389	0.048112	0.040627	0.030043	0.0085879	0.48942	0.21773	0.4835	0.13472	0.96047	0.086051	0.93999	0.15778	0.89379	0.21827	1	0.19577	0.012583	0.7734	0.18986	0.018806	0.73744	0.057392	0.75182	0.20814	0.64602	0.20118	0.54163	0.05375
0.12419	0.20433	0.28351	0.20979	0.27684	0.4959	0.21085	0.26707	0.070165	0.39345	0.67859	0.32344	0.35069	0.37624	0.43709	0.39065	0.25855	0.6025	0.44297	0.48885	0.54065	0.13269	0.041008	0.14613	0.013203	0.15528	0.12741	0.20792	0.084796	0.083512	0.0018001	0.23744	0.015385	0.07072	0.079181	0.028444	0.0038212	0.0062238	0.023138	0.45915	0.57142	0.5455	0.33643	0.32051	0.51321	0.61594	0.39908	0.3587	0.37858	0.29262	0.41479	0.53277	0.47937	0.61263	0.54342	0.38935	0.35939	0.42693	0.29497	0.19099	0.192	0.25117	0.32139	0.27691	0.26879	0.57177	0.53727	0.31308	0.2396	0.51178	0.23394	0.19752	0.21783	0.59732	0.057047	0.16307	0.35964	0.096145	0.24217	0.18254	0.42816	0.57294	0.23348	0.46885	0.18294	0.33344	0.21867	0.17117	0.19889	0.18869	0.50118	0.30388	0.14714	0.7158	0.26041	0.23596	0.59339	0.59158	0.062782	0.20396	0.45325	0.17259	0.50722	0.60488	0.64839	0.50631	0.42189	0.17385	0.10554	0.66855	0.12866	0.6374	0.24576	0.87045	0.20798	0.94915	0.18077	0.96914	0.19577	1	0.33293	0.18023	0.89236	0.45564	0.16404	0.76423	0.19658	0.91451	0.16514	0.81146	0.36544	0.74045
0.012913	0.024207	0.04187	0.021942	0.034121	0.082964	0.022688	0.032456	0.049631	0.39543	0.4559	0.15151	0.097288	0.3969	0.43777	0.28618	0.17264	0.26017	0.18232	0.17339	0.27405	0.015704	0.0034007	0.034937	0.0008408	0.043235	0.039896	0.19231	0.026639	0.01704	0.00047081	0.07176	0.010037	0.015438	0.062788	0.014874	0.00049489	0.00081925	0.022368	0.090014	0.16435	0.25917	0.043673	0.043525	0.086778	0.13086	0.07224	0.073222	0.071576	0.22544	0.75969	0.48947	0.44196	0.61921	0.47993	0.32626	0.20382	0.22751	0.12979	0.659	0.71887	0.17868	0.23151	0.21148	0.16003	0.69411	0.68599	0.48614	0.79746	0.52553	0.8234	0.81962	0.79595	0.50939	0.29184	0.75243	0.85925	0.65973	0.69813	0.8264	0.78151	0.69197	0.89696	0.5809	0.64874	0.68718	0.41765	0.78633	0.81435	0.79395	0.78722	0.8075	0.56479	0.61607	0.8168	0.52762	0.56725	0.82085	0.22989	0.70952	0.77031	0.79281	0.67043	0.7677	0.7296	0.65985	0.83193	0.77647	0.0061335	0.12111	0.0093201	0.14554	0.016943	0.46829	0.013684	0.32973	0.010037	0.28346	0.012583	0.33293	1	0.011374	0.22244	0.92733	0.0091572	0.34338	0.011809	0.2183	0.011679	0.23095	0.029523	0.34203
0.075191	0.1175	0.11457	0.13443	0.12694	0.1546	0.14126	0.12054	0.0033186	0.034352	0.081366	0.058086	0.092026	0.048673	0.049017	0.086312	0.10149	0.11347	0.061154	0.11491	0.061588	0.15313	0.057176	0.19541	0.030603	0.060883	0.043584	0.077966	0.040324	0.066319	0.0052856	0.095942	0.013111	0.063805	0.074259	0.061256	0.010769	0.016831	0.012499	0.090991	0.11986	0.07293	0.2537	0.22094	0.16836	0.21774	0.12796	0.19786	0.16032	0.066204	0.014646	0.039209	0.050549	0.040204	0.051168	0.020785	0.02737	0.029804	0.027894	0.0034654	0.0035459	0.026015	0.024764	0.01438	0.026414	0.029604	0.031201	0.011114	0.0095913	0.037878	0.0073217	0.0053869	0.0056403	0.051196	0.0013573	0.0037446	0.011707	0.002367	0.0055437	0.0043388	0.014221	0.023931	0.0057966	0.039781	0.013066	0.013373	0.0098586	0.0049772	0.0062156	0.0095169	0.028154	0.016117	0.0076868	0.078224	0.0087162	0.015293	0.080013	0.038824	0.0013878	0.0079592	0.021725	0.0055091	0.041033	0.044627	0.039079	0.027624	0.024012	0.006108	0.87181	0.33442	0.87299	0.2325	0.78087	0.090933	0.87925	0.17512	0.9406	0.23124	0.7734	0.18023	0.011374	1	0.23754	0.016783	0.88357	0.077669	0.97588	0.24314	0.91238	0.26798	0.76216	0.070182
0.09133	0.15113	0.21255	0.16512	0.23807	0.38371	0.16188	0.22064	0.042351	0.22605	0.52486	0.28562	0.30269	0.34299	0.26554	0.25094	0.16423	0.53481	0.331	0.39953	0.44748	0.10877	0.037347	0.11381	0.011167	0.15623	0.13079	0.1523	0.081322	0.080325	0.00077393	0.20468	0.0069591	0.062534	0.06035	0.024114	0.004062	0.006842	0.010348	0.36373	0.51213	0.45431	0.29203	0.28577	0.43876	0.55065	0.3481	0.31669	0.33338	0.19155	0.24402	0.36956	0.39262	0.44259	0.3823	0.31891	0.36432	0.41037	0.33101	0.13545	0.11209	0.24814	0.31596	0.29011	0.30155	0.36625	0.34706	0.17682	0.13933	0.437	0.12583	0.1094	0.11882	0.36301	0.026112	0.087138	0.22001	0.048568	0.127	0.10951	0.25431	0.35697	0.14153	0.2978	0.10276	0.19153	0.14699	0.090508	0.10925	0.11222	0.32423	0.17754	0.084648	0.50642	0.14735	0.1469	0.4488	0.48642	0.029906	0.11819	0.27481	0.095823	0.33299	0.41664	0.46223	0.31895	0.28041	0.094599	0.16859	0.88027	0.20209	0.88249	0.24423	0.79836	0.22514	0.94589	0.21407	0.95622	0.18986	0.89236	0.22244	0.23754	1	0.31739	0.21006	0.83786	0.26121	0.9908	0.224	0.92685	0.49978	0.79306
0.01889	0.034625	0.060279	0.031597	0.048948	0.12103	0.032487	0.046977	0.058448	0.46361	0.55151	0.18492	0.12726	0.39686	0.52286	0.34284	0.20561	0.32225	0.23694	0.21981	0.3391	0.021372	0.0045997	0.042805	0.0011387	0.050728	0.044641	0.19797	0.02927	0.020822	0.00058081	0.091292	0.011443	0.019023	0.064388	0.015832	0.00055539	0.00093397	0.022139	0.12637	0.21777	0.32113	0.061733	0.060641	0.12532	0.1774	0.10144	0.095945	0.09615	0.24831	0.81359	0.62735	0.49507	0.70456	0.56342	0.35805	0.23764	0.2745	0.15617	0.62065	0.66863	0.19408	0.26434	0.23919	0.17803	0.80612	0.77571	0.54148	0.74023	0.57579	0.7767	0.72733	0.72273	0.63426	0.25595	0.67581	0.83191	0.52337	0.68322	0.73354	0.85703	0.79355	0.8251	0.65884	0.56621	0.70635	0.42955	0.70049	0.7432	0.68435	0.8683	0.78101	0.48433	0.73512	0.80288	0.54155	0.64647	0.88764	0.22098	0.66172	0.85453	0.69891	0.72549	0.88008	0.86078	0.75762	0.86012	0.68234	0.009109	0.18206	0.013297	0.21109	0.025756	0.59084	0.020645	0.44889	0.015478	0.39522	0.018806	0.45564	0.92733	0.016783	0.31739	1	0.014365	0.46123	0.017978	0.31794	0.017426	0.32354	0.045824	0.45921
0.051481	0.081779	0.082478	0.091024	0.083139	0.12595	0.097301	0.079556	0.0018332	0.029478	0.068169	0.038639	0.059826	0.030017	0.04457	0.078786	0.10968	0.087658	0.045458	0.081919	0.045236	0.1192	0.031474	0.17336	0.015747	0.034756	0.022466	0.071023	0.020167	0.04306	0.0070471	0.077387	0.01612	0.043136	0.085392	0.082263	0.00393	0.0066552	0.011651	0.063408	0.089517	0.052	0.21292	0.16663	0.13457	0.18843	0.089217	0.1416	0.11314	0.047408	0.013829	0.044175	0.046417	0.034849	0.051073	0.015825	0.016486	0.018927	0.01645	0.0025876	0.0024691	0.0206	0.021952	0.0085819	0.015143	0.027578	0.029153	0.008133	0.007366	0.030427	0.0062357	0.0041566	0.0042127	0.04809	0.00084748	0.0028117	0.0087108	0.0017163	0.0042559	0.0031579	0.012219	0.019831	0.0044872	0.039005	0.011149	0.010602	0.0058129	0.0038185	0.0048305	0.0077747	0.026184	0.013527	0.0070307	0.06875	0.0066745	0.01482	0.062452	0.030048	0.00088196	0.0068527	0.018355	0.0041153	0.032431	0.040331	0.032249	0.022815	0.021086	0.0046409	0.81824	0.31911	0.75584	0.20462	0.80916	0.075005	0.89294	0.15667	0.92874	0.21501	0.73744	0.16404	0.0091572	0.88357	0.21006	0.014365	1	0.064866	0.93782	0.2204	0.89953	0.26052	0.73063	0.055062
0.044242	0.075447	0.12109	0.081704	0.14151	0.24133	0.078037	0.12797	0.051039	0.21051	0.5078	0.26105	0.23276	0.39943	0.23249	0.17849	0.09479	0.47485	0.29021	0.31241	0.45678	0.045438	0.015913	0.047588	0.003808	0.12017	0.10946	0.1055	0.059186	0.045386	0.00016632	0.13442	0.0025402	0.03206	0.031273	0.0097998	0.0016819	0.0028979	0.004707	0.27842	0.42651	0.44146	0.14553	0.15137	0.28953	0.37304	0.2385	0.18812	0.21279	0.14313	0.32703	0.38144	0.421	0.51955	0.38034	0.45035	0.50391	0.55473	0.44527	0.27771	0.20462	0.31081	0.42106	0.47826	0.41699	0.43151	0.39961	0.2293	0.18957	0.55745	0.17735	0.17184	0.18616	0.33734	0.039227	0.14132	0.33295	0.078786	0.1964	0.18989	0.34688	0.45242	0.23878	0.2959	0.1188	0.24958	0.20599	0.13416	0.16029	0.15017	0.3864	0.21234	0.10956	0.48742	0.20643	0.15916	0.43274	0.64516	0.045036	0.15227	0.33178	0.14308	0.35874	0.46023	0.55402	0.37072	0.33461	0.1324	0.053891	0.63868	0.069836	0.74608	0.079578	0.88259	0.070387	0.86644	0.065212	0.78051	0.057392	0.76423	0.34338	0.077669	0.83786	0.46123	0.064866	1	0.087315	0.80662	0.074139	0.73617	0.22763	0.969
0.066894	0.10599	0.10695	0.12164	0.11721	0.15402	0.12705	0.11093	0.0027773	0.03553	0.085868	0.057951	0.08689	0.048296	0.050463	0.085807	0.10279	0.11391	0.061294	0.1119	0.062864	0.14945	0.049208	0.19551	0.024342	0.057681	0.039729	0.079726	0.035349	0.06488	0.0050602	0.10214	0.01317	0.061644	0.075575	0.063631	0.0076497	0.012541	0.011382	0.087734	0.12147	0.072155	0.25768	0.21561	0.17289	0.23163	0.1244	0.1887	0.15469	0.06086	0.015762	0.04349	0.056172	0.042716	0.055472	0.022755	0.02763	0.030302	0.028534	0.003559	0.0034133	0.030593	0.030779	0.014855	0.027109	0.031651	0.033088	0.010319	0.0092027	0.041087	0.0073532	0.0052628	0.0054317	0.052841	0.001122	0.0035815	0.011724	0.0022068	0.0053812	0.00422	0.014595	0.024838	0.0058	0.041621	0.012606	0.012801	0.0084678	0.0048029	0.0060162	0.0092657	0.029414	0.016315	0.0082394	0.07942	0.008487	0.016814	0.076008	0.040126	0.0011581	0.0082374	0.021802	0.0052465	0.04017	0.04647	0.039932	0.027142	0.025115	0.0059583	0.88315	0.36874	0.86546	0.25617	0.79745	0.098986	0.88926	0.19218	0.9498	0.25418	0.75182	0.19658	0.011809	0.97588	0.26121	0.017978	0.93782	0.087315	1	0.26716	0.94508	0.29636	0.82292	0.07724
0.099321	0.16095	0.22537	0.1731	0.2446	0.40633	0.17082	0.22988	0.048841	0.23013	0.51642	0.26534	0.3001	0.30245	0.2751	0.26034	0.17292	0.52303	0.33191	0.39409	0.43389	0.10769	0.03624	0.11073	0.011123	0.13944	0.11533	0.14366	0.0723	0.07253	0.00088092	0.19263	0.0075543	0.05755	0.058606	0.023421	0.0035661	0.00595	0.010778	0.37825	0.50131	0.44425	0.29181	0.28264	0.44949	0.53885	0.34622	0.30737	0.32642	0.18839	0.24909	0.38936	0.36421	0.4334	0.37959	0.29866	0.3368	0.38984	0.30049	0.13468	0.11538	0.21148	0.27462	0.2659	0.26321	0.37479	0.35213	0.19312	0.13992	0.39967	0.13056	0.11232	0.12282	0.38924	0.029335	0.090995	0.22169	0.049842	0.1347	0.11068	0.26749	0.37021	0.14089	0.30481	0.10479	0.20396	0.15333	0.093524	0.11298	0.11398	0.33572	0.18225	0.080668	0.53383	0.15345	0.14511	0.45981	0.47397	0.034589	0.11949	0.29017	0.098366	0.33502	0.43105	0.48001	0.34225	0.28452	0.096053	0.16591	0.86847	0.19602	0.85354	0.2669	0.79849	0.24098	0.95276	0.22601	0.96525	0.20814	0.91451	0.2183	0.24314	0.9908	0.31794	0.2204	0.80662	0.26716	1	0.2251	0.92354	0.50715	0.77289
0.047464	0.077416	0.080451	0.087945	0.084978	0.11772	0.092507	0.079354	0.0016536	0.035874	0.082704	0.055909	0.073216	0.050551	0.05289	0.092217	0.11936	0.10342	0.052861	0.10016	0.055286	0.14196	0.040177	0.22441	0.019229	0.055159	0.036366	0.099562	0.034536	0.069496	0.0069016	0.1103	0.018154	0.068272	0.1045	0.092626	0.0075527	0.012795	0.014573	0.06124	0.10333	0.062613	0.22857	0.18505	0.13879	0.20639	0.098572	0.16965	0.13011	0.062431	0.014647	0.041521	0.058385	0.039184	0.053487	0.019813	0.022153	0.023384	0.022836	0.0031484	0.0029477	0.032187	0.031877	0.011995	0.024133	0.028942	0.030893	0.0080497	0.0091993	0.040489	0.0072985	0.0050282	0.0049413	0.048157	0.00092363	0.0033793	0.010485	0.0022335	0.0045621	0.0040432	0.01285	0.020969	0.0056152	0.041378	0.014056	0.011107	0.0069796	0.0048349	0.0059814	0.0099904	0.028172	0.016951	0.0097518	0.071692	0.0081805	0.020196	0.071664	0.038455	0.00086334	0.0090547	0.020021	0.0052576	0.038769	0.044391	0.035207	0.022968	0.025936	0.0063355	0.91435	0.32951	0.91521	0.22885	0.70439	0.083915	0.81924	0.16515	0.87778	0.22199	0.64602	0.16514	0.011679	0.91238	0.224	0.017426	0.89953	0.074139	0.94508	0.2251	1	0.2745	0.74772	0.063805
0.063139	0.10741	0.15403	0.11359	0.16265	0.29647	0.11469	0.14945	0.030257	0.20991	0.47734	0.22151	0.23054	0.29657	0.27376	0.27145	0.21148	0.48178	0.2566	0.3276	0.36032	0.084067	0.02322	0.11777	0.0068359	0.11042	0.089126	0.1827	0.057536	0.05981	0.0010516	0.17071	0.0094087	0.048933	0.098087	0.045051	0.0027309	0.0047365	0.012385	0.24974	0.40951	0.37276	0.23922	0.22375	0.33419	0.46523	0.24997	0.26066	0.25345	0.18332	0.24491	0.43325	0.39039	0.41282	0.40035	0.25524	0.26311	0.29651	0.23063	0.13582	0.10651	0.20351	0.26625	0.21347	0.21852	0.35818	0.34989	0.15901	0.14729	0.40305	0.13673	0.11545	0.11867	0.36124	0.026286	0.092107	0.20422	0.054128	0.1207	0.11481	0.24824	0.31332	0.14831	0.32929	0.13042	0.19293	0.1379	0.097224	0.11872	0.13783	0.35227	0.19084	0.098021	0.52246	0.15052	0.16414	0.48308	0.48663	0.028811	0.12784	0.27798	0.10481	0.33342	0.44345	0.4495	0.31254	0.3009	0.10107	0.21112	0.92718	0.24605	0.88937	0.26749	0.70888	0.25606	0.89418	0.2414	0.91404	0.20118	0.81146	0.23095	0.26798	0.92685	0.32354	0.26052	0.73617	0.29636	0.92354	0.2745	1	0.53782	0.67468
0.067699	0.10367	0.12276	0.11728	0.14251	0.20366	0.11835	0.13275	0.0080741	0.052799	0.14589	0.088297	0.12969	0.084656	0.07336	0.099607	0.095109	0.19123	0.098454	0.15975	0.11758	0.10589	0.035889	0.12606	0.01367	0.0718	0.052564	0.074795	0.039294	0.058	0.0014145	0.11381	0.0061918	0.047824	0.053192	0.034986	0.0042403	0.0071833	0.0060521	0.13901	0.19712	0.12909	0.24235	0.21107	0.24253	0.29789	0.16273	0.19373	0.17865	0.064838	0.033798	0.086565	0.091695	0.081537	0.0884	0.059437	0.075769	0.083529	0.078634	0.013357	0.010454	0.061979	0.071816	0.050682	0.069802	0.062703	0.061552	0.023931	0.017567	0.083283	0.016008	0.012749	0.013199	0.08825	0.0026249	0.0091586	0.028737	0.0051063	0.013626	0.011613	0.034593	0.055456	0.015033	0.065336	0.020934	0.028088	0.021236	0.010627	0.013542	0.018899	0.060665	0.031203	0.013751	0.14533	0.018933	0.028165	0.12994	0.095798	0.0030865	0.016595	0.045204	0.011708	0.067909	0.091508	0.090496	0.057116	0.052097	0.012369	0.68091	0.63542	0.69271	0.51922	0.64782	0.23802	0.67858	0.39747	0.71624	0.45632	0.54163	0.36544	0.029523	0.76216	0.49978	0.045824	0.73063	0.22763	0.82292	0.50715	0.74772	0.53782	1	0.21289
0.05032	0.079688	0.12998	0.084579	0.15262	0.24946	0.080119	0.13962	0.079011	0.20004	0.48567	0.25759	0.25515	0.37286	0.22106	0.16533	0.080297	0.4739	0.30277	0.31854	0.46693	0.04037	0.016331	0.037636	0.0039588	0.11929	0.112	0.082108	0.061021	0.042161	0.00011968	0.12321	0.0019008	0.029037	0.022226	0.0063301	0.0017067	0.0028248	0.0038356	0.30376	0.4295	0.45559	0.13191	0.14126	0.29904	0.3363	0.2409	0.17414	0.20549	0.13066	0.31036	0.34661	0.34018	0.47266	0.31751	0.46987	0.56393	0.62305	0.49881	0.31915	0.23969	0.27077	0.36252	0.55593	0.44545	0.40419	0.36506	0.26607	0.18416	0.48728	0.18277	0.18696	0.20493	0.32972	0.050632	0.15884	0.35779	0.087336	0.22087	0.21152	0.36262	0.46771	0.24776	0.25914	0.11709	0.27313	0.2533	0.14316	0.17136	0.15428	0.38005	0.21334	0.094991	0.49396	0.22101	0.1373	0.43474	0.64882	0.061012	0.14646	0.34109	0.15374	0.34574	0.45026	0.57839	0.39433	0.32676	0.13801	0.045939	0.57264	0.060246	0.69601	0.074133	0.91421	0.063833	0.85316	0.058591	0.73161	0.05375	0.74045	0.34203	0.070182	0.79306	0.45921	0.055062	0.969	0.07724	0.77289	0.063805	0.67468	0.21289	1
