Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DgmoInf	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Medulla_CU	Medulla_LAV	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUmo
0.0020502	0.0064578	0.0053445	0.0034789	0.012785	0.025679	0.0065802	0.0042768	0.10691	0.24929	0.26918	0.075997	0.066065	0.22945	0.15923	0.12821	0.079262	0.15931	0.051662	0.064633	0.32136	0.062193	0.012969	0.073405	0.0030035	0.028636	0.011363	0.0063721	0.0066188	0.025969	0.01837	0.081466	0.017739	0.02165	0.0041084	0.0026846	0.00087764	0.0012661	0.029828	0.28617	0.24615	0.05078	0.04467	0.051452	0.11688	0.037163	0.04605	0.04529	0.045322	0.56652	0.15672	0.43658	0.65418	0.014716	0.0094508	0.018312	0.0083034	0.016437	0.01929	0.0098339	0.019536	0.01444	0.0064199	0.33849	0.35016	0.25184	0.19147	0.24702	0.24122	0.29946	0.46641	0.25857	0.23119	0.22438	0.22155	0.17038	0.25031	0.22252	0.31878	0.36274	0.42496	0.032	0.016801	0.023601	0.025938	0.0046161	0.1426	0.1756	0.13005	0.092914	0.088599	0.17023	0.093621	0.092139	0.14424	0.071739	0.51629	0.18428	0.018258	0.18092	0.042731	0.11674	0.039306	0.12227	0.32404	1	0.21493	0.7414	0.16659	0.66961	0.27256	0.82276	0.16129	0.3402	0.85544	0.21307	0.24336	0.79696	0.040436	0.12441	0.27267	0.63295	0.058439	0.15248	0.29425
0.0061432	0.01104	0.0081194	0.0082571	0.020548	0.015751	0.012689	0.0089486	0.028538	0.080847	0.11562	0.040218	0.041773	0.094055	0.1236	0.16966	0.16332	0.10288	0.024554	0.045553	0.052908	0.12254	0.018696	0.29727	0.0088728	0.01473	0.0048072	0.033467	0.0048995	0.015166	0.13197	0.037961	0.10476	0.021309	0.045606	0.030939	0.0027553	0.0043638	0.067583	0.084702	0.062075	0.06731	0.056006	0.03565	0.062219	0.029967	0.088383	0.050812	0.04702	0.073919	0.006332	0.042298	0.11071	0.001707	0.0018827	0.0031277	0.002004	0.0019177	0.0024172	0.0014429	0.0020052	0.0016432	0.0013466	0.029939	0.032191	0.01754	0.05938	0.021448	0.015546	0.017999	0.04536	0.019969	0.015812	0.0076503	0.017829	0.0082717	0.022949	0.013389	0.021213	0.018305	0.055438	0.0066903	0.004671	0.0057116	0.0063534	0.0016078	0.034416	0.026296	0.037721	0.018219	0.016501	0.03577	0.022715	0.020899	0.018697	0.015105	0.10505	0.030278	0.0066998	0.015674	0.49294	0.33767	0.46114	0.31714	0.8447	0.21493	1	0.41772	0.96447	0.48873	0.82377	0.41669	0.017665	0.72093	0.38027	0.019347	0.95878	0.25729	0.48412	0.33801	0.93308	0.60724	0.51434	0.30396	0.9391
0.0068623	0.021055	0.016277	0.011843	0.041279	0.066728	0.022142	0.013973	0.13303	0.32666	0.3719	0.10591	0.095613	0.34018	0.24692	0.23297	0.1596	0.2473	0.067201	0.096428	0.21169	0.1541	0.030144	0.23863	0.0075503	0.057639	0.020013	0.02412	0.01351	0.058817	0.066029	0.16993	0.062136	0.052901	0.016544	0.011152	0.0024259	0.0036506	0.074675	0.38183	0.3053	0.13498	0.11939	0.10997	0.24899	0.08755	0.14014	0.12051	0.11903	0.30305	0.037147	0.21512	0.41125	0.021756	0.015405	0.029211	0.015118	0.022355	0.025327	0.016133	0.02796	0.021339	0.011676	0.19784	0.20841	0.13826	0.15947	0.1341	0.10694	0.13788	0.24685	0.11899	0.10231	0.092607	0.10613	0.070014	0.12663	0.10231	0.14731	0.16789	0.29945	0.042961	0.026886	0.031303	0.035726	0.0069276	0.17621	0.14152	0.18093	0.10899	0.094501	0.15203	0.1099	0.10663	0.10942	0.080014	0.3189	0.15662	0.030828	0.072532	0.15695	0.39569	0.14377	0.41074	0.43558	0.7414	0.41772	1	0.33146	0.97898	0.36604	0.8462	0.10243	0.41842	0.81028	0.14238	0.4619	0.91186	0.14889	0.41492	0.47982	0.92788	0.19791	0.4648	0.52462
0.0071303	0.01158	0.0086979	0.0097767	0.021287	0.013229	0.013601	0.010443	0.023963	0.061045	0.09142	0.045714	0.048477	0.074792	0.097817	0.14396	0.13684	0.092085	0.029354	0.052944	0.052773	0.13679	0.024575	0.25677	0.01368	0.015306	0.0051942	0.024427	0.0055881	0.015552	0.12169	0.034155	0.086743	0.023481	0.037422	0.025776	0.0042582	0.0066653	0.059345	0.076092	0.054679	0.068162	0.058524	0.034551	0.048338	0.03192	0.090885	0.052764	0.043668	0.057552	0.0048813	0.030604	0.080352	0.001392	0.001804	0.0027817	0.0020208	0.0012723	0.0017723	0.0012879	0.0016183	0.0013863	0.001314	0.021528	0.022641	0.012526	0.046687	0.014891	0.010783	0.013011	0.033573	0.014512	0.010967	0.0052551	0.012392	0.0057817	0.015549	0.0093517	0.014858	0.013093	0.038346	0.0049826	0.0036705	0.0039955	0.0043997	0.0011113	0.025468	0.018495	0.028681	0.013714	0.012215	0.024378	0.017062	0.0168	0.013896	0.010545	0.083566	0.021709	0.0052783	0.014029	0.50176	0.28098	0.48174	0.26517	0.78985	0.16659	0.96447	0.33146	1	0.39841	0.83663	0.3363	0.011218	0.72929	0.32405	0.012749	0.89095	0.20196	0.49553	0.28008	0.9099	0.51063	0.5286	0.23849	0.87013
0.0065133	0.019586	0.014829	0.011499	0.038552	0.055063	0.021047	0.013332	0.1016	0.26512	0.31311	0.096296	0.087892	0.2994	0.21111	0.21344	0.15037	0.22144	0.060999	0.089141	0.18849	0.15875	0.030967	0.25317	0.0080839	0.053373	0.017356	0.023928	0.012251	0.056226	0.07062	0.15426	0.063786	0.05157	0.017114	0.011513	0.0025791	0.0039748	0.066756	0.33353	0.25452	0.12904	0.11437	0.096643	0.21103	0.08144	0.13974	0.1156	0.10765	0.24295	0.027164	0.16256	0.34625	0.015283	0.011473	0.021561	0.011925	0.014411	0.016756	0.011999	0.019756	0.015214	0.009079	0.14059	0.14853	0.095274	0.12267	0.091648	0.072303	0.095314	0.18199	0.082236	0.068945	0.062106	0.072738	0.045628	0.088005	0.069575	0.10191	0.11814	0.22913	0.029526	0.018964	0.021167	0.024332	0.0045122	0.13215	0.099127	0.14187	0.079595	0.066471	0.10863	0.079707	0.077955	0.075399	0.055688	0.2658	0.1114	0.02228	0.051989	0.18694	0.44183	0.1712	0.45478	0.49576	0.66961	0.48873	0.97898	0.39841	1	0.42362	0.84769	0.069639	0.4691	0.80042	0.097409	0.52803	0.84077	0.17769	0.45854	0.54621	0.9682	0.23061	0.49279	0.59158
0.0026014	0.0045301	0.0034957	0.0037353	0.008586	0.0059441	0.0052919	0.0040795	0.020635	0.055902	0.082244	0.042301	0.04376	0.069059	0.077648	0.10605	0.09356	0.08037	0.02838	0.046513	0.1045	0.080821	0.015742	0.12681	0.0079392	0.011137	0.0039065	0.0097394	0.0037993	0.010665	0.051158	0.024011	0.036809	0.014677	0.014704	0.0098595	0.0023744	0.0036717	0.030167	0.075103	0.054398	0.035114	0.030325	0.019915	0.028	0.018078	0.043805	0.027789	0.022242	0.12498	0.020891	0.06789	0.16311	0.00093428	0.00115	0.0017978	0.0012598	0.00082744	0.0011688	0.00085657	0.0011387	0.000964	0.00082952	0.036285	0.037766	0.02195	0.058291	0.025003	0.022234	0.02661	0.064437	0.028572	0.022139	0.012233	0.024012	0.012487	0.029634	0.019122	0.030181	0.02801	0.06135	0.0032951	0.0021753	0.0025474	0.0027628	0.00060574	0.020999	0.020848	0.022679	0.011669	0.010315	0.025789	0.013768	0.013622	0.016106	0.0085581	0.16038	0.024137	0.0028376	0.031196	0.22309	0.14246	0.21379	0.13581	0.94911	0.27256	0.82377	0.36604	0.83663	0.42362	1	0.49224	0.015159	0.92673	0.49063	0.017684	0.77388	0.24185	0.22028	0.14327	0.82806	0.52643	0.24935	0.12832	0.79083
0.0017876	0.0054129	0.0041567	0.0031237	0.011118	0.017031	0.0058157	0.0036878	0.060076	0.17839	0.2101	0.060371	0.054656	0.20593	0.13642	0.13287	0.091938	0.14551	0.038732	0.054817	0.24689	0.071785	0.013733	0.11539	0.0034444	0.025478	0.0084918	0.0096977	0.0057318	0.025237	0.029136	0.071821	0.026925	0.022079	0.007653	0.0050312	0.0010752	0.0016538	0.029736	0.22067	0.16829	0.048131	0.042303	0.037986	0.089013	0.030715	0.051051	0.042729	0.040288	0.38939	0.082475	0.26347	0.53009	0.0061208	0.0044209	0.0084102	0.0044584	0.0060207	0.0071202	0.0046881	0.0080683	0.0061244	0.0033916	0.16736	0.17654	0.11496	0.1258	0.11171	0.10653	0.13519	0.25135	0.11716	0.10018	0.092558	0.10269	0.068015	0.12523	0.099463	0.14717	0.16866	0.26895	0.013799	0.0077714	0.0098938	0.011194	0.0018723	0.078864	0.081714	0.081809	0.047536	0.040265	0.089156	0.046801	0.044943	0.062411	0.033201	0.39641	0.091518	0.0086642	0.081779	0.08572	0.19311	0.078239	0.19556	0.5787	0.82276	0.41669	0.8462	0.3363	0.84769	0.49224	1	0.072189	0.55562	0.95211	0.096261	0.45005	0.74723	0.082116	0.20027	0.47768	0.83383	0.10806	0.22387	0.51527
0.001393	0.0041018	0.003781	0.0015513	0.0080947	0.039628	0.0034667	0.0022539	0.25463	0.40332	0.3179	0.020216	0.018354	0.18449	0.30472	0.17063	0.119	0.13567	0.0092614	0.019298	0.023591	0.011461	0.0015407	0.04099	0.00036185	0.0090575	0.0089396	0.018614	0.005316	0.0057296	0.013889	0.032894	0.022413	0.0065686	0.013056	0.010147	0.0002194	0.00024402	0.079017	0.099113	0.15036	0.018262	0.018402	0.027982	0.14041	0.012699	0.018984	0.016943	0.055017	0.26137	0.061864	0.41715	0.27035	0.058862	0.025786	0.044307	0.012603	0.17524	0.15146	0.023623	0.052518	0.040222	0.011731	0.6723	0.7086	0.64944	0.57284	0.77479	0.63434	0.5405	0.51727	0.6323	0.64538	0.36787	0.6796	0.55836	0.71388	0.60416	0.59801	0.41888	0.61912	0.24217	0.14876	0.2497	0.25464	0.13025	0.44105	0.68052	0.34743	0.39775	0.41998	0.77835	0.39225	0.32342	0.60151	0.49075	0.30996	0.72773	0.12349	0.21688	0.0086815	0.018917	0.0083555	0.01902	0.021599	0.16129	0.017665	0.10243	0.011218	0.069639	0.015159	0.072189	1	0.022592	0.070254	0.8381	0.027072	0.15541	0.0082901	0.0203	0.025886	0.066158	0.011091	0.034008	0.031266
0.0021413	0.0042787	0.0033895	0.0035368	0.0090861	0.0072266	0.0049638	0.0040519	0.031179	0.080312	0.10893	0.057347	0.05802	0.11407	0.090456	0.11376	0.090307	0.11042	0.036258	0.060382	0.13674	0.082378	0.019792	0.11918	0.0089052	0.018656	0.007529	0.0073689	0.0068977	0.017137	0.036086	0.037125	0.026439	0.021578	0.01232	0.0089163	0.0035684	0.0052968	0.029206	0.10739	0.080509	0.037602	0.037033	0.022839	0.03505	0.022894	0.05005	0.034638	0.030817	0.17106	0.03441	0.10205	0.21897	0.0020171	0.0023746	0.0035229	0.002659	0.0013792	0.0020579	0.0019769	0.0024418	0.0021201	0.0018654	0.058713	0.060443	0.038297	0.077999	0.039405	0.037249	0.045938	0.099453	0.045905	0.036188	0.024751	0.039568	0.022784	0.046963	0.034664	0.049861	0.050326	0.095392	0.005153	0.0035939	0.0036014	0.0039644	0.000789	0.033081	0.032006	0.037576	0.020483	0.016286	0.036054	0.02004	0.020868	0.026192	0.012555	0.24598	0.038104	0.0039192	0.05561	0.19871	0.13903	0.19764	0.1328	0.86321	0.3402	0.72093	0.41842	0.72929	0.4691	0.92673	0.55562	0.022592	1	0.57151	0.029358	0.71533	0.31782	0.20143	0.13802	0.83505	0.56132	0.23575	0.13189	0.77479
0.0027776	0.0077639	0.0062819	0.0049251	0.015321	0.021001	0.0083571	0.0057817	0.074632	0.18277	0.21848	0.094877	0.085709	0.19881	0.13314	0.12753	0.082162	0.15646	0.067899	0.084357	0.37388	0.095466	0.022722	0.096814	0.0063665	0.0343	0.012036	0.0065937	0.0078958	0.033214	0.025686	0.085179	0.021573	0.029683	0.0051578	0.0033689	0.0017841	0.002679	0.029597	0.27847	0.21411	0.06355	0.056417	0.05344	0.0942	0.04532	0.061843	0.056936	0.04618	0.43588	0.10311	0.28123	0.51414	0.0083609	0.0067346	0.012292	0.0068712	0.007121	0.0092265	0.0066444	0.011319	0.0087833	0.0050314	0.19133	0.19583	0.13337	0.13294	0.12648	0.12207	0.16147	0.29124	0.13815	0.11586	0.11055	0.11423	0.081627	0.13181	0.11292	0.16971	0.20152	0.26482	0.0169	0.0095419	0.011442	0.012694	0.0020932	0.087094	0.09278	0.086277	0.053757	0.048432	0.091999	0.055137	0.056876	0.076748	0.036807	0.41537	0.10163	0.01077	0.12085	0.077733	0.16214	0.07246	0.16914	0.53113	0.85544	0.38027	0.81028	0.32405	0.80042	0.49063	0.95211	0.070254	0.57151	1	0.10255	0.40061	0.76202	0.074387	0.17058	0.4567	0.78783	0.10359	0.18639	0.46928
0.0022157	0.0071105	0.0067647	0.0028776	0.01403	0.064797	0.0060689	0.0041606	0.3655	0.53279	0.40811	0.039375	0.034635	0.25265	0.32181	0.16653	0.10261	0.1695	0.019963	0.034435	0.047655	0.01869	0.0034448	0.040146	0.00075558	0.018625	0.017093	0.011209	0.0091402	0.012663	0.010835	0.064542	0.01612	0.012924	0.0069831	0.0054259	0.00042168	0.00047378	0.070494	0.17705	0.25607	0.032081	0.033638	0.05198	0.19507	0.026898	0.03037	0.031831	0.0838	0.31631	0.079618	0.47992	0.31775	0.11566	0.053078	0.092763	0.028828	0.25669	0.23971	0.052319	0.11842	0.090071	0.026789	0.84228	0.87112	0.82215	0.52306	0.88482	0.74283	0.69363	0.67203	0.72748	0.75621	0.56155	0.77465	0.68586	0.76099	0.74044	0.73898	0.61325	0.72266	0.32476	0.21492	0.30118	0.31199	0.13085	0.60674	0.86414	0.47628	0.55833	0.57884	0.82652	0.52656	0.45472	0.80083	0.59014	0.37631	0.88739	0.16604	0.31996	0.0094046	0.023888	0.0091615	0.025598	0.023339	0.21307	0.019347	0.14238	0.012749	0.097409	0.017684	0.096261	0.8381	0.029358	0.10255	1	0.029815	0.23577	0.009015	0.026178	0.03166	0.086037	0.013224	0.043407	0.03675
0.0057575	0.011188	0.0081694	0.007924	0.022034	0.018898	0.012694	0.0088654	0.040027	0.11795	0.16327	0.045599	0.046938	0.13752	0.17004	0.22717	0.21682	0.14434	0.025575	0.050944	0.054428	0.12553	0.019509	0.3548	0.0083655	0.019858	0.0069954	0.043989	0.0070222	0.020221	0.14168	0.052363	0.12033	0.027673	0.059761	0.041914	0.0031762	0.0049339	0.085832	0.10557	0.081039	0.070928	0.062735	0.038638	0.078645	0.032914	0.10024	0.057696	0.060823	0.096643	0.0082897	0.060483	0.14958	0.0026002	0.0026702	0.0043479	0.0028162	0.0029787	0.0034804	0.0022051	0.0029484	0.0024599	0.0020091	0.043206	0.046854	0.026419	0.080949	0.031664	0.023376	0.026166	0.061796	0.028699	0.023552	0.011991	0.027491	0.012766	0.035291	0.020806	0.030728	0.026508	0.082531	0.0092831	0.0069144	0.0081022	0.0090745	0.00245	0.048569	0.037929	0.054456	0.027221	0.022875	0.052162	0.030933	0.027471	0.026385	0.022168	0.14299	0.044053	0.0088128	0.019909	0.49271	0.37411	0.46264	0.34985	0.82597	0.24336	0.95878	0.4619	0.89095	0.52803	0.77388	0.45005	0.027072	0.71533	0.40061	0.029815	1	0.3023	0.48589	0.36992	0.94063	0.64548	0.50858	0.34476	0.98259
0.0059293	0.020024	0.016247	0.011107	0.042154	0.081015	0.020529	0.013775	0.19894	0.43152	0.45244	0.13876	0.12164	0.45256	0.26335	0.22216	0.13414	0.29725	0.086847	0.11976	0.26527	0.14048	0.034332	0.17537	0.0078136	0.084639	0.034771	0.015924	0.02147	0.081646	0.040697	0.22839	0.039178	0.067499	0.010857	0.0077231	0.0030398	0.0043389	0.067936	0.50496	0.42937	0.13394	0.13116	0.12474	0.29267	0.10454	0.1387	0.13533	0.1441	0.3949	0.059359	0.30795	0.48054	0.047304	0.0316	0.057345	0.030419	0.040766	0.048424	0.035473	0.05957	0.046434	0.024681	0.32079	0.33048	0.24408	0.21095	0.21853	0.1828	0.24235	0.37168	0.19729	0.17181	0.18385	0.17623	0.13252	0.19861	0.18422	0.24567	0.29875	0.42763	0.071873	0.045695	0.048023	0.054732	0.010241	0.26493	0.21912	0.27289	0.18282	0.15311	0.21291	0.16364	0.16821	0.18382	0.12176	0.42081	0.24514	0.045773	0.12992	0.097399	0.28431	0.092015	0.30045	0.28223	0.79696	0.25729	0.91186	0.20196	0.84077	0.24185	0.74723	0.15541	0.31782	0.76202	0.23577	0.3023	1	0.093433	0.29819	0.33787	0.76786	0.1313	0.35879	0.36294
0.021537	0.035402	0.026004	0.028884	0.06951	0.047125	0.040521	0.031936	0.034936	0.072355	0.10003	0.036107	0.039336	0.090514	0.12595	0.18837	0.19064	0.10583	0.01856	0.044834	0.0078383	0.17995	0.031419	0.54035	0.018044	0.025276	0.010573	0.081529	0.013049	0.026233	0.27378	0.05818	0.21286	0.044637	0.14315	0.11438	0.0093948	0.013902	0.1545	0.060193	0.047998	0.13152	0.12874	0.061329	0.10909	0.05922	0.21887	0.1141	0.13443	0.010735	0.00028894	0.0067209	0.016406	0.0047534	0.0060241	0.0084309	0.0065982	0.0042721	0.0055703	0.0044456	0.0046974	0.004263	0.0046775	0.0091897	0.0098174	0.0055836	0.030295	0.0067323	0.0034515	0.0040729	0.0097741	0.0047115	0.0035744	0.0015054	0.004499	0.0018899	0.0056323	0.0032805	0.0045484	0.0036798	0.016868	0.013695	0.013597	0.011488	0.013109	0.0047052	0.042055	0.017312	0.052837	0.025023	0.02008	0.024703	0.027877	0.027283	0.012856	0.019147	0.022127	0.021525	0.018546	0.003333	0.99169	0.48129	0.99039	0.44256	0.21327	0.040436	0.48412	0.14889	0.49553	0.17769	0.22028	0.082116	0.0082901	0.20143	0.074387	0.009015	0.48589	0.093433	1	0.46574	0.46964	0.23138	0.96605	0.40228	0.45567
0.024088	0.065061	0.04548	0.038909	0.12292	0.14115	0.070859	0.043336	0.072226	0.17672	0.22171	0.057422	0.054901	0.19802	0.18925	0.23234	0.19328	0.17126	0.031905	0.058975	0.022689	0.24304	0.039816	0.60975	0.01197	0.058679	0.01744	0.097139	0.015343	0.07167	0.23598	0.18521	0.21297	0.078523	0.069106	0.049272	0.0044968	0.007145	0.15029	0.18219	0.13711	0.24974	0.22138	0.14501	0.33686	0.12825	0.32618	0.21978	0.22257	0.026977	0.00069518	0.017434	0.045592	0.016991	0.013814	0.025061	0.015344	0.017762	0.018448	0.013798	0.019457	0.015617	0.011723	0.024958	0.027229	0.015688	0.03975	0.016499	0.0085704	0.011297	0.024355	0.01039	0.0084773	0.0057513	0.0099763	0.0048564	0.012744	0.0084238	0.012273	0.012777	0.048258	0.032565	0.027247	0.026043	0.031172	0.0080869	0.097021	0.039058	0.11486	0.055025	0.044588	0.050646	0.059498	0.055767	0.026772	0.04342	0.036435	0.045151	0.037064	0.004512	0.49253	0.99132	0.44855	0.99442	0.17259	0.12441	0.33801	0.41492	0.28008	0.45854	0.14327	0.20027	0.0203	0.13802	0.17058	0.026178	0.36992	0.29819	0.46574	1	0.32702	0.4698	0.52272	0.95707	0.37062
0.005728	0.01136	0.0086293	0.0087294	0.023357	0.019489	0.013014	0.0098739	0.044278	0.11615	0.15592	0.059608	0.06081	0.15207	0.14738	0.18889	0.16441	0.14572	0.03501	0.06482	0.074594	0.13631	0.026268	0.28516	0.011591	0.025613	0.0096225	0.025132	0.0093174	0.025238	0.098323	0.059552	0.077708	0.033167	0.038272	0.027798	0.0046535	0.0070729	0.068175	0.12486	0.094601	0.076816	0.072392	0.043449	0.077493	0.040532	0.10646	0.066826	0.066205	0.10432	0.010819	0.064339	0.14989	0.0036055	0.0039408	0.0061537	0.0043085	0.0031209	0.0041843	0.003289	0.0042247	0.003573	0.0030475	0.048562	0.05145	0.030509	0.080686	0.034042	0.026258	0.031241	0.071093	0.032613	0.026195	0.01532	0.029667	0.015162	0.036493	0.024196	0.035272	0.032865	0.084754	0.010367	0.0076867	0.008063	0.0090422	0.0021143	0.053717	0.040617	0.061189	0.031528	0.026052	0.050097	0.0333	0.032334	0.030715	0.02214	0.16401	0.047725	0.0093588	0.029403	0.46652	0.33062	0.45348	0.31187	0.81966	0.27267	0.93308	0.47982	0.9099	0.54621	0.82806	0.47768	0.025886	0.83505	0.4567	0.03166	0.94063	0.33787	0.46964	0.32702	1	0.66156	0.51632	0.30901	0.97258
0.0067356	0.018429	0.013938	0.011271	0.036565	0.047831	0.019979	0.013004	0.089295	0.24061	0.29224	0.090685	0.08418	0.27316	0.2129	0.22665	0.1667	0.21377	0.056981	0.086552	0.16926	0.16382	0.030565	0.28296	0.0088196	0.046913	0.015334	0.028471	0.011482	0.049034	0.086035	0.13105	0.076418	0.047885	0.022793	0.015426	0.0028217	0.0043764	0.073366	0.28971	0.21975	0.12236	0.10824	0.086503	0.18921	0.073082	0.13842	0.10762	0.10078	0.2287	0.025124	0.14925	0.32223	0.011717	0.0092156	0.016993	0.0095885	0.011413	0.013657	0.0091603	0.014632	0.011357	0.0071117	0.12546	0.13288	0.082958	0.12762	0.084342	0.065537	0.084545	0.16628	0.076479	0.063269	0.050066	0.067171	0.040168	0.081963	0.061539	0.09184	0.099846	0.20675	0.026461	0.016613	0.019502	0.022272	0.0043045	0.11877	0.091593	0.1274	0.069652	0.060574	0.10434	0.073167	0.071443	0.069163	0.051163	0.26092	0.10326	0.020576	0.050078	0.24116	0.45848	0.22211	0.46015	0.60123	0.63295	0.60724	0.92788	0.51063	0.9682	0.52643	0.83383	0.066158	0.56132	0.78783	0.086037	0.64548	0.76786	0.23138	0.4698	0.66156	1	0.28803	0.49249	0.70648
0.033467	0.05587	0.042398	0.04611	0.10441	0.072246	0.063403	0.050736	0.052494	0.09652	0.13133	0.057614	0.061738	0.11205	0.15277	0.21376	0.20296	0.13218	0.032317	0.068824	0.013934	0.24787	0.047913	0.54743	0.027187	0.036198	0.015111	0.070896	0.017276	0.037235	0.27184	0.082247	0.20473	0.061033	0.10917	0.084797	0.012176	0.01785	0.17158	0.092591	0.074293	0.19556	0.18728	0.099971	0.1512	0.095691	0.28971	0.16709	0.178	0.015592	0.00047216	0.0096518	0.0223	0.0080038	0.010214	0.014578	0.011049	0.006914	0.0093041	0.007415	0.0083924	0.0075068	0.0076998	0.013911	0.01462	0.008583	0.038653	0.010009	0.0052365	0.0063724	0.014916	0.0071716	0.0054412	0.0025063	0.0065714	0.0029766	0.0079185	0.0049588	0.0069927	0.0059759	0.023022	0.020839	0.020215	0.016903	0.01906	0.0064867	0.060499	0.025568	0.072382	0.03638	0.030511	0.033506	0.041639	0.042046	0.019874	0.027492	0.029656	0.030843	0.027966	0.005594	0.96823	0.52817	0.96636	0.50345	0.23569	0.058439	0.51434	0.19791	0.5286	0.23061	0.24935	0.10806	0.011091	0.23575	0.10359	0.013224	0.50858	0.1313	0.96605	0.52272	0.51632	0.28803	1	0.45662	0.4925
0.017743	0.053169	0.03742	0.028773	0.1046	0.15527	0.056314	0.033094	0.088528	0.2279	0.26151	0.049201	0.046125	0.24917	0.22243	0.24226	0.19784	0.17901	0.02576	0.049306	0.022107	0.1862	0.027578	0.58225	0.0072389	0.05344	0.016852	0.10249	0.013838	0.062995	0.19579	0.18621	0.19765	0.064501	0.070677	0.051239	0.0029386	0.0046063	0.14952	0.19253	0.15186	0.21751	0.19567	0.13721	0.40008	0.11256	0.2822	0.19387	0.2339	0.034337	0.0010253	0.024939	0.06029	0.024165	0.01681	0.031992	0.017369	0.028451	0.028688	0.017984	0.027735	0.021383	0.013783	0.037909	0.041849	0.02467	0.054335	0.026068	0.013868	0.017622	0.035581	0.016191	0.013701	0.0096707	0.015994	0.0081071	0.02036	0.013853	0.019487	0.019956	0.072017	0.048796	0.03861	0.039746	0.047784	0.012152	0.14191	0.060512	0.16515	0.082663	0.0677	0.077463	0.085776	0.077709	0.041349	0.06614	0.049309	0.069526	0.050554	0.0063832	0.42174	0.94592	0.38265	0.9424	0.16243	0.15248	0.30396	0.4648	0.23849	0.49279	0.12832	0.22387	0.034008	0.13189	0.18639	0.043407	0.34476	0.35879	0.40228	0.95707	0.30901	0.49249	0.45662	1	0.35556
