Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_DgmoInf	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_CU	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_SOL	Medulla_SPIV	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.051916	0.079878	0.0703	0.069787	0.12312	0.14397	0.075802	0.091315	0.026442	0.022463	0.017165	0.011942	0.0043245	0.015318	0.023771	0.022166	0.02388	0.016553	0.015474	0.013409	0.029982	0.0058895	0.0015383	0.01565	0.00076708	0.0023217	0.0015662	0.012738	0.0015571	0.0017573	0.010779	0.0037494	0.010745	0.0023069	0.011639	0.0093533	0.00060302	0.00047897	0.0094772	0.0090074	0.05746	0.050052	0.14482	0.16531	0.13583	0.23178	0.12899	0.17108	0.175	0.16311	0.10246	0.045864	0.068958	0.077089	0.087928	0.012996	0.011981	0.018725	0.011795	0.013591	0.017637	0.0094092	0.010409	0.01625	0.011174	0.065685	0.072101	0.089724	0.007702	0.053563	0.04756	0.048065	0.060866	0.077291	0.039583	0.045918	0.059448	0.040254	0.052456	0.037967	0.037084	0.060249	0.074552	0.059173	0.060011	0.093712	0.07548	0.076274	0.086635	0.055591	0.078103	0.18071	0.12168	0.078036	0.088728	0.13067	0.10654	0.086742	0.1632	0.11377	0.10391	0.084675	0.11687	0.098892	0.10726	0.31503	0.19491	0.36669	0.24061	0.94605	0.76677	0.75271	0.57094	0.36677	0.28103	0.74921	0.55683	1	0.71685	0.018098	0.95146	0.6144	0.087807	0.99211	0.7527	0.35871	0.2756	0.96515	0.80734	0.37686	0.24144	0.65544	0.988
0.083266	0.12922	0.099955	0.098301	0.2041	0.26948	0.11573	0.15686	0.050737	0.046573	0.044287	0.010599	0.0023871	0.021924	0.034016	0.027862	0.030419	0.022021	0.016869	0.011135	0.045607	0.0086421	0.0015716	0.02384	0.00053588	0.0033323	0.0018419	0.018843	0.001651	0.0026192	0.019978	0.0073187	0.021145	0.0030305	0.015338	0.0097202	0.00036536	0.00026296	0.014818	0.018664	0.07646	0.076889	0.13922	0.14676	0.16901	0.28432	0.1169	0.13049	0.1535	0.12009	0.18308	0.061373	0.076375	0.090574	0.12099	0.023389	0.011318	0.023346	0.010913	0.034267	0.034452	0.013823	0.021289	0.020755	0.010813	0.093097	0.10349	0.096399	0.010971	0.053032	0.071842	0.064145	0.07982	0.1055	0.06439	0.065448	0.08187	0.056627	0.075076	0.038729	0.049377	0.08411	0.11014	0.074862	0.093044	0.12035	0.075666	0.11809	0.15271	0.071496	0.11485	0.23227	0.17701	0.14128	0.098351	0.1577	0.14369	0.16714	0.20412	0.16027	0.14906	0.10236	0.16924	0.10988	0.11712	0.25194	0.32127	0.24687	0.37512	0.58543	0.94099	0.46754	0.69787	0.23341	0.34934	0.45881	0.74623	0.71685	1	0.078203	0.69733	0.91227	0.17768	0.69746	0.98628	0.22522	0.3594	0.6904	0.9554	0.26324	0.35777	0.70734	0.68317
0.060024	0.082557	0.055577	0.050191	0.11924	0.19451	0.066091	0.10144	0.074836	0.060372	0.079306	0.0059374	0.00079528	0.014221	0.036441	0.022963	0.027996	0.015984	0.013972	0.0077474	0.094282	0.013732	0.001277	0.050628	0.00028669	0.0044478	0.0019606	0.055483	0.0014928	0.003352	0.063971	0.014904	0.092388	0.0034361	0.031746	0.014347	0.00013342	8.1671e-05	0.01619	0.077544	0.10732	0.16196	0.018394	0.01746	0.037143	0.052396	0.016211	0.01378	0.018476	0.014128	0.094897	0.0041453	0.0037291	0.0077052	0.0061107	0.046377	0.012167	0.037601	0.0097729	0.22028	0.15028	0.016941	0.047637	0.033491	0.010393	0.036619	0.039331	0.015495	0.043578	0.015315	0.037179	0.019083	0.021336	0.028837	0.074099	0.023698	0.022351	0.01978	0.039039	0.0091803	0.015969	0.026474	0.02696	0.01927	0.024711	0.046313	0.023787	0.067358	0.1089	0.035668	0.031813	0.14662	0.18318	0.22507	0.084491	0.10535	0.13845	0.29738	0.13741	0.16239	0.1585	0.090007	0.16021	0.085516	0.075469	0.020186	0.082826	0.016012	0.09801	0.011638	0.056908	0.01598	0.068254	0.013148	0.05762	0.015156	0.084061	0.018098	0.078203	1	0.018262	0.096462	0.11506	0.017256	0.071408	0.012327	0.063719	0.016653	0.060141	0.018275	0.081229	0.01837	0.016645
0.036974	0.061152	0.05268	0.052526	0.1091	0.1392	0.057302	0.07611	0.03006	0.028389	0.02146	0.011112	0.0036617	0.020997	0.025604	0.024049	0.02483	0.019388	0.014279	0.012423	0.029703	0.0054666	0.0013766	0.016399	0.00061367	0.0028199	0.0020573	0.013462	0.0020982	0.0021407	0.010213	0.0047592	0.0099574	0.0027737	0.01486	0.012357	0.00067563	0.00052969	0.0085542	0.010065	0.052022	0.047221	0.11056	0.13843	0.10475	0.21319	0.1064	0.15706	0.15647	0.17095	0.12423	0.062896	0.083655	0.092191	0.10102	0.016275	0.013442	0.020269	0.013407	0.015121	0.019124	0.012507	0.013634	0.019806	0.014039	0.080105	0.086442	0.096064	0.0074728	0.057711	0.059418	0.063207	0.07793	0.090684	0.045107	0.059034	0.076711	0.054111	0.066308	0.049518	0.050894	0.076368	0.092291	0.077805	0.07668	0.10933	0.086384	0.091299	0.10201	0.067891	0.10009	0.19949	0.13252	0.089644	0.094685	0.14916	0.1104	0.095922	0.16509	0.12041	0.1124	0.081873	0.13755	0.090639	0.10288	0.30386	0.1928	0.36717	0.23101	0.83178	0.68802	0.67626	0.50413	0.35529	0.26193	0.66317	0.52342	0.95146	0.69733	0.018262	1	0.61321	0.092444	0.96064	0.73164	0.3605	0.26279	0.98861	0.74626	0.35345	0.23267	0.61916	0.97251
0.10698	0.15052	0.12123	0.11521	0.22701	0.29971	0.13333	0.17919	0.059422	0.045881	0.043857	0.010976	0.0028183	0.020619	0.04278	0.033864	0.03841	0.024599	0.018433	0.013721	0.053275	0.0083012	0.0014884	0.024668	0.00055206	0.0031781	0.0018867	0.023573	0.0016695	0.0023073	0.022179	0.0064338	0.026292	0.0027158	0.01859	0.011737	0.00035254	0.0002521	0.013646	0.023233	0.083216	0.092889	0.13759	0.14796	0.18359	0.27932	0.1274	0.14142	0.15777	0.14417	0.24807	0.088475	0.10056	0.1101	0.12698	0.025524	0.013673	0.027164	0.011941	0.047997	0.047551	0.013585	0.021971	0.023933	0.011828	0.13024	0.13879	0.12767	0.015247	0.078484	0.11494	0.10285	0.11817	0.15143	0.092952	0.10756	0.11937	0.094101	0.1109	0.05586	0.082901	0.12597	0.1348	0.10545	0.15917	0.19007	0.11601	0.19526	0.21921	0.13152	0.19643	0.30642	0.28221	0.22962	0.14223	0.21961	0.23923	0.25364	0.28641	0.26072	0.24741	0.16669	0.26175	0.16858	0.18407	0.21447	0.28768	0.20047	0.32208	0.47342	0.78009	0.38042	0.54457	0.18027	0.26447	0.37254	0.59513	0.6144	0.91227	0.096462	0.61321	1	0.29261	0.59341	0.89411	0.175	0.27651	0.58278	0.89493	0.21543	0.28342	0.75971	0.60304
0.031984	0.037834	0.033521	0.028985	0.051223	0.071829	0.032659	0.043397	0.010813	0.0059144	0.0055377	0.0013044	0.00050056	0.0017952	0.0078435	0.0060571	0.0079481	0.0033347	0.0025195	0.0034282	0.01839	0.00074533	0.00010952	0.0041321	4.9579e-05	0.00035131	0.0002965	0.0094672	0.00027144	0.0002002	0.0047053	0.00058322	0.008676	0.00026568	0.0071706	0.0050137	3.9114e-05	2.7163e-05	0.00081839	0.0073029	0.02998	0.052885	0.014675	0.018328	0.024049	0.033376	0.020865	0.027446	0.02326	0.043636	0.074344	0.010866	0.010559	0.010262	0.0075772	0.0036454	0.0037311	0.0061368	0.0023994	0.020784	0.018342	0.0015989	0.0027618	0.0060223	0.0027675	0.025752	0.024663	0.019533	0.0076375	0.020628	0.030854	0.025103	0.023103	0.026506	0.02794	0.027712	0.022884	0.026364	0.026348	0.0096392	0.024262	0.025254	0.015704	0.022077	0.034971	0.071504	0.075392	0.083813	0.073481	0.086341	0.062895	0.16378	0.28188	0.27896	0.244	0.20297	0.25569	0.25328	0.16091	0.2701	0.28481	0.21041	0.23553	0.15697	0.14038	0.12965	0.23438	0.10002	0.23656	0.063439	0.12455	0.094113	0.15199	0.077931	0.13274	0.088643	0.17485	0.087807	0.17768	0.11506	0.092444	0.29261	1	0.089696	0.17396	0.075358	0.14309	0.075387	0.16725	0.10637	0.17301	0.16853	0.08895
0.045513	0.071777	0.063362	0.062768	0.11376	0.1356	0.068131	0.082988	0.025546	0.022361	0.016781	0.011271	0.0041344	0.015642	0.023104	0.021877	0.023493	0.016408	0.014412	0.013039	0.028954	0.0053769	0.0013953	0.015342	0.00069539	0.0022811	0.0016014	0.012968	0.00162	0.0017153	0.01016	0.0036714	0.010221	0.0022846	0.012378	0.010262	0.00060852	0.00048419	0.0083794	0.008771	0.055281	0.048733	0.13168	0.15541	0.12128	0.2187	0.12129	0.16906	0.1686	0.16867	0.10132	0.045811	0.068468	0.075685	0.086462	0.01273	0.012032	0.018272	0.011856	0.012951	0.016895	0.0095036	0.010242	0.016406	0.011588	0.064518	0.070695	0.087719	0.0076589	0.05277	0.046373	0.047591	0.059922	0.074437	0.038588	0.045016	0.058624	0.040026	0.051788	0.038386	0.037254	0.058984	0.072407	0.060019	0.056918	0.092358	0.078089	0.074659	0.085046	0.055784	0.076033	0.18243	0.12067	0.078772	0.093601	0.1363	0.10468	0.086467	0.16038	0.11233	0.10326	0.084496	0.11875	0.096774	0.10492	0.32124	0.19542	0.38162	0.24283	0.94081	0.74556	0.7583	0.56578	0.38195	0.28634	0.75084	0.55488	0.99211	0.69746	0.017256	0.96064	0.59341	0.089696	1	0.73973	0.37493	0.28026	0.96957	0.78129	0.38493	0.246	0.6322	0.98909
0.089842	0.13946	0.11088	0.10913	0.21687	0.27861	0.12626	0.16705	0.052498	0.047439	0.043169	0.013205	0.0032502	0.023616	0.037121	0.031177	0.033764	0.024469	0.020217	0.013951	0.05154	0.0098629	0.0019601	0.026375	0.00072035	0.0038704	0.0022248	0.021272	0.0020147	0.0030301	0.021545	0.0079235	0.022618	0.0035824	0.017159	0.01136	0.00049864	0.000365	0.016413	0.01973	0.088045	0.086532	0.15949	0.17141	0.18626	0.3094	0.13776	0.15519	0.17996	0.14277	0.18494	0.059774	0.079585	0.095049	0.11979	0.025131	0.013918	0.02718	0.01349	0.034703	0.036644	0.015457	0.022236	0.023952	0.01317	0.097691	0.10823	0.10574	0.012575	0.060452	0.073529	0.066286	0.083487	0.10872	0.067766	0.066924	0.08467	0.058301	0.077442	0.042894	0.051485	0.086221	0.11363	0.079492	0.091843	0.12858	0.086414	0.12091	0.15405	0.074789	0.11464	0.25177	0.18812	0.14368	0.11291	0.17454	0.15535	0.16773	0.22346	0.17235	0.15949	0.11423	0.17832	0.1246	0.13261	0.26549	0.31809	0.2692	0.37396	0.62959	0.95049	0.50783	0.7214	0.25625	0.35952	0.50022	0.75318	0.7527	0.98628	0.071408	0.73164	0.89411	0.17396	0.73973	1	0.24769	0.36552	0.73098	0.96764	0.28377	0.35997	0.72532	0.72566
0.0065296	0.01109	0.0098431	0.0098815	0.019132	0.023653	0.010567	0.013232	0.0022966	0.0022896	0.0015571	0.0016212	0.0006078	0.0013862	0.0017131	0.0016658	0.0017446	0.0012379	0.0019261	0.0019021	0.007017	0.00062123	0.00016857	0.002019	8.5068e-05	0.00030229	0.00022807	0.0018566	0.00024488	0.00024043	0.0012243	0.00049516	0.0012246	0.00033294	0.0019329	0.0018007	9.6899e-05	7.8339e-05	0.00081823	0.0010849	0.020758	0.018605	0.016608	0.021053	0.014139	0.028769	0.016132	0.025158	0.024003	0.027632	0.01026	0.0012785	0.0020059	0.0028247	0.0023703	0.001495	0.0023884	0.0033841	0.0024352	0.002092	0.0028881	0.0012276	0.0011911	0.0032321	0.0025268	0.004337	0.0046817	0.00465	0.0010792	0.0039462	0.0029727	0.0026906	0.0035252	0.0041102	0.0034691	0.0025078	0.0033391	0.002304	0.0036728	0.0021664	0.0021876	0.0033813	0.0041693	0.0037974	0.0033209	0.0092214	0.011978	0.0072004	0.0085112	0.0056224	0.0055141	0.05054	0.040544	0.021596	0.061216	0.050174	0.033737	0.023199	0.042053	0.037349	0.034357	0.027131	0.033857	0.032169	0.027518	0.90213	0.47457	0.98983	0.51241	0.34976	0.24846	0.73183	0.49674	0.99159	0.65675	0.71235	0.48578	0.35871	0.22522	0.012327	0.3605	0.175	0.075358	0.37493	0.24769	1	0.63717	0.3589	0.24054	0.95321	0.55063	0.17413	0.35532
0.012322	0.020819	0.015747	0.015748	0.034472	0.046991	0.018695	0.025434	0.0041207	0.0045282	0.0040453	0.0013062	0.00027837	0.0016867	0.0021954	0.0018465	0.002008	0.0014253	0.0019658	0.0013489	0.010086	0.00095714	0.00016864	0.0030322	5.5974e-05	0.00037891	0.0002069	0.0025256	0.0001954	0.00032416	0.0024103	0.00091139	0.0025446	0.00038839	0.0020791	0.0014278	4.4596e-05	3.2362e-05	0.0014045	0.0020983	0.027768	0.027783	0.017986	0.0193	0.01993	0.037537	0.014692	0.017848	0.020623	0.016808	0.015918	0.0013541	0.0018273	0.002816	0.003209	0.0023376	0.0017351	0.0035839	0.0017715	0.0049071	0.0050508	0.0014917	0.0021512	0.0032816	0.0018254	0.0049944	0.0056346	0.0042867	0.0014197	0.0030737	0.0035213	0.0026672	0.0035447	0.0046803	0.0047988	0.00271	0.0035661	0.00236	0.0041736	0.0015866	0.0020566	0.0037178	0.0052186	0.0036445	0.0039935	0.0093225	0.0090055	0.0089079	0.013032	0.0053741	0.0062257	0.055875	0.049259	0.03332	0.055009	0.048968	0.03785	0.040517	0.046399	0.043964	0.040522	0.027995	0.039824	0.031447	0.025478	0.76379	0.89239	0.67359	0.94413	0.24325	0.37177	0.49803	0.75025	0.66308	0.99423	0.4789	0.78508	0.2756	0.3594	0.063719	0.26279	0.27651	0.14309	0.28026	0.36552	0.63717	1	0.26063	0.32392	0.71134	0.98067	0.19624	0.25248
0.040118	0.066481	0.057547	0.05776	0.11468	0.14163	0.062813	0.081082	0.029905	0.028242	0.021189	0.012705	0.0042417	0.021151	0.025808	0.024422	0.025093	0.019782	0.016027	0.01349	0.030934	0.0062511	0.0016496	0.01729	0.00075585	0.0030304	0.0021431	0.013348	0.0021687	0.0023369	0.010766	0.0050446	0.010197	0.0030269	0.014025	0.011599	0.00076549	0.00060501	0.0099229	0.0098972	0.05588	0.048455	0.12656	0.15469	0.11679	0.22889	0.11789	0.167	0.1707	0.17011	0.11347	0.054555	0.078031	0.088678	0.098649	0.01648	0.014031	0.0213	0.014302	0.014449	0.018728	0.012867	0.013755	0.020115	0.01446	0.074843	0.081652	0.093995	0.0074749	0.055977	0.053131	0.055794	0.070851	0.084286	0.042598	0.052064	0.069665	0.04719	0.059941	0.046172	0.044186	0.068897	0.088467	0.071026	0.066773	0.099267	0.079095	0.080714	0.092954	0.057804	0.085715	0.18746	0.11846	0.077022	0.086442	0.1362	0.099745	0.084336	0.15754	0.1084	0.099938	0.075581	0.1206	0.087113	0.097801	0.29591	0.1839	0.36213	0.22317	0.86851	0.71012	0.69204	0.52237	0.35621	0.26242	0.68472	0.52827	0.96515	0.6904	0.016653	0.98861	0.58278	0.075387	0.96957	0.73098	0.3589	0.26063	1	0.75108	0.35168	0.22843	0.60144	0.97978
0.10904	0.15743	0.13003	0.12607	0.22233	0.26945	0.14374	0.17682	0.047993	0.038315	0.034378	0.013903	0.0039401	0.019035	0.037376	0.031157	0.035049	0.022561	0.021299	0.01555	0.049988	0.0096282	0.0019942	0.024731	0.00083557	0.0031718	0.001801	0.020545	0.0016229	0.0024056	0.020924	0.0060706	0.022828	0.0029244	0.015039	0.0099525	0.00046798	0.00034822	0.01623	0.017756	0.089251	0.086045	0.18777	0.19339	0.21782	0.31833	0.15854	0.17141	0.19578	0.1513	0.17148	0.058364	0.081107	0.094032	0.11618	0.021459	0.013661	0.026387	0.012798	0.032363	0.035706	0.012539	0.018038	0.021556	0.011725	0.096354	0.10633	0.11404	0.013228	0.066697	0.074356	0.066412	0.082753	0.11213	0.06775	0.068028	0.082782	0.057786	0.076355	0.043336	0.050855	0.086152	0.10667	0.07628	0.095902	0.13379	0.088958	0.12382	0.1497	0.079379	0.11751	0.24938	0.19349	0.13946	0.11249	0.16938	0.16805	0.16244	0.2382	0.18163	0.16618	0.12719	0.17458	0.14338	0.15189	0.26212	0.27837	0.26231	0.33053	0.70353	0.94922	0.54812	0.68992	0.25297	0.32262	0.54616	0.69515	0.80734	0.9554	0.060141	0.74626	0.89493	0.16725	0.78129	0.96764	0.24054	0.32392	0.75108	1	0.28692	0.31246	0.77897	0.7755
0.010581	0.016364	0.01457	0.01438	0.024941	0.029521	0.015496	0.018323	0.0025169	0.0022115	0.0015891	0.0016979	0.00065014	0.0011474	0.0018978	0.0017629	0.0019457	0.0012035	0.0021559	0.0020879	0.0081144	0.00070238	0.00018014	0.0021526	9.4804e-05	0.00026922	0.0001862	0.0020662	0.00019172	0.00021024	0.0015021	0.00044453	0.0016062	0.0002888	0.0018024	0.0015537	7.7785e-05	6.2215e-05	0.00095435	0.0012325	0.024834	0.022862	0.021334	0.024747	0.019531	0.033335	0.019605	0.027264	0.026762	0.027722	0.011382	0.0012871	0.002037	0.0028318	0.002446	0.0014478	0.0022783	0.0034884	0.0022151	0.0026104	0.0034783	0.0010436	0.0011191	0.0030253	0.0021358	0.0046206	0.0049984	0.0051144	0.00132	0.004356	0.0033225	0.002827	0.0036581	0.0045861	0.0039958	0.0027453	0.003453	0.002427	0.0039076	0.002064	0.0022445	0.0036138	0.0042337	0.0037311	0.0038706	0.010472	0.012774	0.0084914	0.0098718	0.0065462	0.0062997	0.056364	0.050376	0.026866	0.069355	0.054323	0.043531	0.029432	0.051196	0.047394	0.043257	0.035475	0.039026	0.042413	0.035265	0.96395	0.56316	0.97061	0.60618	0.37293	0.29248	0.77424	0.57845	0.97462	0.73506	0.75904	0.55363	0.37686	0.26324	0.018275	0.35345	0.21543	0.10637	0.38493	0.28377	0.95321	0.71134	0.35168	0.28692	1	0.62604	0.21203	0.36355
0.012845	0.021806	0.016277	0.016109	0.035995	0.050566	0.019383	0.026803	0.0046117	0.0050197	0.0046322	0.0012017	0.00024609	0.0017474	0.0023598	0.0019432	0.0021463	0.0014907	0.0018879	0.001317	0.010808	0.00092486	0.00014899	0.0031905	4.7058e-05	0.00037627	0.00020733	0.0028179	0.00019368	0.00031439	0.0026056	0.0009431	0.0028813	0.0003744	0.002291	0.0015329	3.8291e-05	2.727e-05	0.0013325	0.0024017	0.028611	0.030353	0.016545	0.017906	0.019283	0.03656	0.01404	0.016951	0.019518	0.016514	0.017861	0.0014235	0.0018711	0.0028589	0.0033145	0.0025199	0.0017496	0.0037049	0.0017378	0.0058454	0.005742	0.0015539	0.0023743	0.00348	0.001852	0.0053409	0.0060031	0.0043624	0.0015811	0.0031834	0.0038265	0.0028539	0.0037264	0.0048917	0.0053542	0.0029275	0.0037991	0.0025739	0.0044771	0.0016315	0.0022385	0.0039387	0.0054627	0.0039123	0.0041674	0.0099694	0.0097941	0.0098671	0.014681	0.0059435	0.0066384	0.060212	0.054424	0.039241	0.061562	0.054548	0.041516	0.047669	0.049307	0.04839	0.045186	0.031138	0.044381	0.033625	0.026855	0.69241	0.93071	0.59548	0.97801	0.20816	0.3591	0.4251	0.72785	0.57365	0.96561	0.40794	0.77531	0.24144	0.35777	0.081229	0.23267	0.28342	0.17301	0.246	0.35997	0.55063	0.98067	0.22843	0.31246	0.62604	1	0.1867	0.22095
0.050383	0.066548	0.058077	0.054876	0.0913	0.10874	0.060554	0.072832	0.013624	0.0093075	0.0079968	0.0038834	0.0013187	0.0046544	0.011652	0.0094481	0.010946	0.0062643	0.006012	0.0049329	0.013719	0.0019411	0.00042891	0.0051225	0.00020522	0.00060912	0.00037354	0.0049623	0.00033786	0.00043634	0.0044023	0.0010518	0.0052073	0.00054559	0.0036273	0.0025006	0.00010739	8.1109e-05	0.0037058	0.0040272	0.026775	0.026982	0.091378	0.096028	0.11084	0.14622	0.082413	0.090522	0.09771	0.08744	0.089633	0.050201	0.065083	0.058781	0.073098	0.0050645	0.0038152	0.0069149	0.0033091	0.0088064	0.010235	0.002741	0.0039026	0.0054826	0.0029653	0.050619	0.05359	0.067669	0.0032872	0.037338	0.043206	0.043527	0.051366	0.067488	0.027783	0.044392	0.049662	0.038245	0.039185	0.024076	0.034317	0.052285	0.05449	0.043516	0.0826	0.087383	0.055703	0.079493	0.07669	0.057139	0.097616	0.12725	0.1196	0.076054	0.062193	0.090397	0.10939	0.07916	0.13081	0.11536	0.10588	0.077213	0.1008	0.083462	0.094966	0.20759	0.19697	0.19205	0.20868	0.55052	0.65369	0.42602	0.43737	0.18091	0.19449	0.42461	0.44298	0.65544	0.70734	0.01837	0.61916	0.75971	0.16853	0.6322	0.72532	0.17413	0.19624	0.60144	0.77897	0.21203	0.1867	1	0.65148
0.04782	0.074272	0.066325	0.065317	0.11767	0.14015	0.070371	0.085759	0.027549	0.023271	0.017339	0.012358	0.004657	0.016746	0.025578	0.023945	0.025674	0.017836	0.015836	0.014402	0.030622	0.0057091	0.0015114	0.016068	0.000769	0.0024203	0.00172	0.01358	0.0017329	0.0017981	0.010509	0.0038271	0.010624	0.002396	0.013018	0.010798	0.0006628	0.00052823	0.0089836	0.0093022	0.057241	0.050553	0.13759	0.1636	0.12862	0.22689	0.12882	0.178	0.17733	0.18028	0.11041	0.052675	0.07731	0.084618	0.0922	0.014007	0.013467	0.020252	0.013107	0.014228	0.018834	0.010303	0.011157	0.018115	0.012742	0.07382	0.079979	0.098633	0.0081896	0.060794	0.05424	0.056121	0.069928	0.085557	0.043484	0.053218	0.067923	0.047487	0.059434	0.045484	0.044399	0.068586	0.08153	0.068774	0.069234	0.1059	0.086236	0.085838	0.094184	0.064602	0.089668	0.19598	0.13258	0.084198	0.097312	0.14466	0.11624	0.091028	0.17491	0.12396	0.11391	0.091358	0.12932	0.10537	0.11672	0.30416	0.18091	0.36271	0.22075	0.91658	0.71302	0.72996	0.52215	0.35884	0.25674	0.72539	0.51482	0.988	0.68317	0.016645	0.97251	0.60304	0.08895	0.98909	0.72566	0.35532	0.25248	0.97978	0.7755	0.36355	0.22095	0.65148	1
